Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;208;Genetic Algorithm;21;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;7273;1168;12,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;208;Genetic Algorithm;21;WithPattern;Octile;OnlyWhenNoObstacles;Yes;8641;1259;15,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;246;Genetic Algorithm;21;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;9461;1644;12,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;175;Genetic Algorithm;22;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;5634;1134;8,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;212;Genetic Algorithm;22;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;7328;1231;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;206;Genetic Algorithm;22;WithPattern;Octile;OnlyWhenNoObstacles;Yes;10244;1813;18,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;207;Genetic Algorithm;22;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;9336;2206;12,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;63;Genetic Algorithm;23;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1639;862;10,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;346;Genetic Algorithm;23;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;11259;1409;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;96;Genetic Algorithm;23;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2131;753;6,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;106;Genetic Algorithm;23;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;2710;785;8,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;275;Genetic Algorithm;24;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;5541;772;6,41421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;403;Genetic Algorithm;24;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;13686;2609;21,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;380;Genetic Algorithm;24;WithPattern;Octile;OnlyWhenNoObstacles;Yes;11352;1602;15;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;326;Genetic Algorithm;24;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7738;939;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;232;Genetic Algorithm;25;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;8164;1685;14,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;162;Genetic Algorithm;25;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;4055;1443;9,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;107;Genetic Algorithm;25;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2199;744;7;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;137;Genetic Algorithm;25;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;2778;715;5,41421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;93;Genetic Algorithm;26;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1715;640;9,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;114;Genetic Algorithm;26;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;3026;1174;9,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;131;Genetic Algorithm;26;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2647;839;7,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;184;Genetic Algorithm;26;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;4563;944;11,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;98;Genetic Algorithm;27;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;3080;1733;11,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;138;Genetic Algorithm;27;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;3418;835;10,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;102;Genetic Algorithm;27;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2132;732;8,4142135623731;
