Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;13;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;134;59,0710678118655;
Best First Search;13;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;0;134;60,7279220613578;
Best First Search;13;WithPattern;Octile;OnlyWhenNoObstacles;Yes;0;134;60,7279220613578;
Best First Search;13;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;0;134;59,0710678118655;
IDA* (IDA Star);13;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;0;59,0710678118655;
IDA* (IDA Star);13;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);13;WithPattern;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);13;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;13;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;188;2907;59,0710678118655;
Dijkstra;13;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;190;2907;59,0710678118655;
Dijkstra;13;WithPattern;Octile;OnlyWhenNoObstacles;Yes;190;2907;59,0710678118655;
Dijkstra;13;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;188;2907;59,0710678118655;
A* (A Star);14;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1;208;76,0710678118655;
A* (A Star);14;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;35;1040;76,0710678118655;
A* (A Star);14;WithPattern;Octile;OnlyWhenNoObstacles;Yes;28;890;76,0710678118655;
A* (A Star);14;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;49;1269;76,0710678118655;
Best First Search;14;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1;200;76,0710678118655;
Best First Search;14;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;1;191;76,0710678118655;
Best First Search;14;WithPattern;Octile;OnlyWhenNoObstacles;Yes;1;191;76,0710678118655;
Best First Search;14;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;1;175;77,4852813742386;
IDA* (IDA Star);14;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;0;77,4852813742386;
IDA* (IDA Star);14;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);14;WithPattern;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);14;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;14;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;738;5380;76,0710678118655;
Dijkstra;14;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;740;5380;76,0710678118655;
Dijkstra;14;WithPattern;Octile;OnlyWhenNoObstacles;Yes;741;5380;76,0710678118655;
Dijkstra;14;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;741;5380;76,0710678118655;
A* (A Star);15;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1;249;43,4142135623731;
A* (A Star);15;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;4;375;43,4142135623731;
A* (A Star);15;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2;307;43,4142135623731;
A* (A Star);15;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7;468;43,4142135623731;
Best First Search;15;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;95;48,3847763108502;
Best First Search;15;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;0;83;48,3847763108502;
Best First Search;15;WithPattern;Octile;OnlyWhenNoObstacles;Yes;0;83;48,3847763108502;
Best First Search;15;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;0;77;43,4142135623731;
IDA* (IDA Star);15;WithPattern;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);15;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);15;WithPattern;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);15;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;15;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;54;1687;43,4142135623731;
Dijkstra;15;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;55;1687;43,4142135623731;
Dijkstra;15;WithPattern;Octile;OnlyWhenNoObstacles;Yes;54;1687;43,4142135623731;
Dijkstra;15;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;55;1687;43,4142135623731;
A* (A Star);16;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1;249;43,4142135623731;
A* (A Star);16;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;3;375;43,4142135623731;
A* (A Star);16;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2;307;43,4142135623731;
A* (A Star);16;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7;468;43,4142135623731;
Best First Search;16;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;95;48,3847763108502;
Best First Search;16;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;0;83;48,3847763108502;
Best First Search;16;WithPattern;Octile;OnlyWhenNoObstacles;Yes;0;83;48,3847763108502;
Best First Search;16;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;0;77;43,4142135623731;
IDA* (IDA Star);16;WithPattern;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);16;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
