Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;9;File;Manhattan;IfAtMostOneObstacle;Yes;0;65;14,3137084989848;
Best First Search;9;File;Euclidean;IfAtMostOneObstacle;Yes;0;65;14,3137084989848;
Best First Search;9;File;Octile;IfAtMostOneObstacle;Yes;0;65;14,3137084989848;
Best First Search;9;File;Chebyshev;IfAtMostOneObstacle;Yes;0;65;14,6568542494924;
Dijkstra;9;File;Manhattan;IfAtMostOneObstacle;Yes;0;85;13,4852813742386;
Dijkstra;9;File;Euclidean;IfAtMostOneObstacle;Yes;0;85;13,4852813742386;
Dijkstra;9;File;Octile;IfAtMostOneObstacle;Yes;0;85;13,4852813742386;
Dijkstra;9;File;Chebyshev;IfAtMostOneObstacle;Yes;0;85;13,4852813742386;
A* (A Star);10;File;Manhattan;IfAtMostOneObstacle;Yes;1;185;25,3847763108502;
A* (A Star);10;File;Euclidean;IfAtMostOneObstacle;Yes;1;205;25,3847763108502;
A* (A Star);10;File;Octile;IfAtMostOneObstacle;Yes;1;205;25,3847763108502;
A* (A Star);10;File;Chebyshev;IfAtMostOneObstacle;Yes;1;212;25,3847763108502;
Best First Search;10;File;Manhattan;IfAtMostOneObstacle;Yes;0;212;25,3847763108502;
Best First Search;10;File;Euclidean;IfAtMostOneObstacle;Yes;0;212;27,3847763108502;
Best First Search;10;File;Octile;IfAtMostOneObstacle;Yes;0;212;27,3847763108502;
Best First Search;10;File;Chebyshev;IfAtMostOneObstacle;Yes;0;212;25,9705627484771;
Dijkstra;10;File;Manhattan;IfAtMostOneObstacle;Yes;2;252;25,3847763108502;
Dijkstra;10;File;Euclidean;IfAtMostOneObstacle;Yes;2;252;25,3847763108502;
Dijkstra;10;File;Octile;IfAtMostOneObstacle;Yes;3;252;25,3847763108502;
Dijkstra;10;File;Chebyshev;IfAtMostOneObstacle;Yes;2;252;25,3847763108502;
A* (A Star);11;File;Manhattan;IfAtMostOneObstacle;Yes;0;69;11,2426406871193;
A* (A Star);11;File;Euclidean;IfAtMostOneObstacle;Yes;0;76;11,2426406871193;
A* (A Star);11;File;Octile;IfAtMostOneObstacle;Yes;0;76;11,2426406871193;
A* (A Star);11;File;Chebyshev;IfAtMostOneObstacle;Yes;0;81;11,2426406871193;
Best First Search;11;File;Manhattan;IfAtMostOneObstacle;Yes;0;81;12,8994949366117;
Best First Search;11;File;Euclidean;IfAtMostOneObstacle;Yes;0;81;12,8994949366117;
Best First Search;11;File;Octile;IfAtMostOneObstacle;Yes;0;81;12,8994949366117;
Best First Search;11;File;Chebyshev;IfAtMostOneObstacle;Yes;0;81;11,2426406871193;
Dijkstra;11;File;Manhattan;IfAtMostOneObstacle;Yes;1;187;11,2426406871193;
Dijkstra;11;File;Euclidean;IfAtMostOneObstacle;Yes;1;187;11,2426406871193;
Dijkstra;11;File;Octile;IfAtMostOneObstacle;Yes;1;187;11,2426406871193;
Dijkstra;11;File;Chebyshev;IfAtMostOneObstacle;Yes;1;187;11,2426406871193;
A* (A Star);12;File;Manhattan;IfAtMostOneObstacle;Yes;0;64;16,7279220613579;
A* (A Star);12;File;Euclidean;IfAtMostOneObstacle;Yes;0;67;16,7279220613579;
A* (A Star);12;File;Octile;IfAtMostOneObstacle;Yes;0;67;16,7279220613579;
A* (A Star);12;File;Chebyshev;IfAtMostOneObstacle;Yes;0;73;16,7279220613579;
Best First Search;12;File;Manhattan;IfAtMostOneObstacle;Yes;0;73;16,7279220613579;
Best First Search;12;File;Euclidean;IfAtMostOneObstacle;Yes;0;73;17,3137084989848;
Best First Search;12;File;Octile;IfAtMostOneObstacle;Yes;0;73;17,3137084989848;
Best First Search;12;File;Chebyshev;IfAtMostOneObstacle;Yes;0;73;17,8994949366117;
Dijkstra;12;File;Manhattan;IfAtMostOneObstacle;Yes;0;121;16,7279220613579;
Dijkstra;12;File;Euclidean;IfAtMostOneObstacle;Yes;0;121;16,7279220613579;
Dijkstra;12;File;Octile;IfAtMostOneObstacle;Yes;0;121;16,7279220613579;
Dijkstra;12;File;Chebyshev;IfAtMostOneObstacle;Yes;0;121;16,7279220613579;
A* (A Star);13;File;Manhattan;IfAtMostOneObstacle;Yes;0;54;16,0710678118655;
A* (A Star);13;File;Euclidean;IfAtMostOneObstacle;Yes;0;66;16,0710678118655;
A* (A Star);13;File;Octile;IfAtMostOneObstacle;Yes;0;66;16,0710678118655;
A* (A Star);13;File;Chebyshev;IfAtMostOneObstacle;Yes;0;83;16,0710678118655;
Best First Search;13;File;Manhattan;IfAtMostOneObstacle;Yes;0;83;16,8994949366117;
Best First Search;13;File;Euclidean;IfAtMostOneObstacle;Yes;0;83;16,8994949366117;
Best First Search;13;File;Octile;IfAtMostOneObstacle;Yes;0;83;16,8994949366117;
Best First Search;13;File;Chebyshev;IfAtMostOneObstacle;Yes;0;83;16,0710678118655;
Dijkstra;13;File;Manhattan;IfAtMostOneObstacle;Yes;1;200;16,0710678118655;
Dijkstra;13;File;Euclidean;IfAtMostOneObstacle;Yes;1;200;16,0710678118655;
Dijkstra;13;File;Octile;IfAtMostOneObstacle;Yes;1;200;16,0710678118655;
Dijkstra;13;File;Chebyshev;IfAtMostOneObstacle;Yes;1;200;16,0710678118655;
A* (A Star);14;File;Manhattan;IfAtMostOneObstacle;Yes;0;31;9,07106781186548;
A* (A Star);14;File;Euclidean;IfAtMostOneObstacle;Yes;0;34;9,07106781186548;
A* (A Star);14;File;Octile;IfAtMostOneObstacle;Yes;0;34;9,07106781186548;
A* (A Star);14;File;Chebyshev;IfAtMostOneObstacle;Yes;0;35;9,07106781186548;
Best First Search;14;File;Manhattan;IfAtMostOneObstacle;Yes;0;35;9,07106781186548;
Best First Search;14;File;Euclidean;IfAtMostOneObstacle;Yes;0;35;9,07106781186548;
Best First Search;14;File;Octile;IfAtMostOneObstacle;Yes;0;35;9,07106781186548;
Best First Search;14;File;Chebyshev;IfAtMostOneObstacle;Yes;0;35;9,65685424949238;
Dijkstra;14;File;Manhattan;IfAtMostOneObstacle;Yes;0;63;9,07106781186548;
Dijkstra;14;File;Euclidean;IfAtMostOneObstacle;Yes;0;63;9,07106781186548;
Dijkstra;14;File;Octile;IfAtMostOneObstacle;Yes;0;63;9,07106781186548;
Dijkstra;14;File;Chebyshev;IfAtMostOneObstacle;Yes;0;63;9,07106781186548;
A* (A Star);15;File;Manhattan;IfAtMostOneObstacle;Yes;0;58;16,8994949366117;
A* (A Star);15;File;Euclidean;IfAtMostOneObstacle;Yes;0;63;16,0710678118655;
