alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);425;Euclidean;Never;Yes (199ms );199;1471;83;
A* (A Star);425;Octile;Never;Yes (170ms );170;1336;83;
A* (A Star);425;Chebyshev;Never;Yes (318ms );318;1830;83;
Best First Search;425;Manhattan;Never;Yes (5ms );5;239;115;
Best First Search;425;Euclidean;Never;Yes (2ms );2;187;95;
Best First Search;425;Octile;Never;Yes (2ms );2;177;95;
Best First Search;425;Chebyshev;Never;Yes (2ms );2;180;93;
Dijkstra;425;Manhattan;Never;Yes (3576ms );3576;5969;83;
Dijkstra;425;Euclidean;Never;Yes (3549ms );3549;5969;83;
Dijkstra;425;Octile;Never;Yes (3577ms );3577;5969;83;
Dijkstra;425;Chebyshev;Never;Yes (3584ms );3584;5969;83;
A* (A Star);426;Manhattan;Never;Yes (4ms );4;227;40;
A* (A Star);426;Euclidean;Never;Yes (8ms );8;316;40;
A* (A Star);426;Octile;Never;Yes (7ms );7;278;40;
A* (A Star);426;Chebyshev;Never;Yes (32ms );32;372;40;
Best First Search;426;Manhattan;Never;Yes (1ms );1;106;52;
Best First Search;426;Euclidean;Never;Yes (1ms );1;112;52;
Best First Search;426;Octile;Never;Yes (1ms );1;112;52;
Best First Search;426;Chebyshev;Never;Yes (0ms );0;80;40;
Dijkstra;426;Manhattan;Never;Yes (281ms );281;1705;40;
Dijkstra;426;Euclidean;Never;Yes (277ms );277;1705;40;
Dijkstra;426;Octile;Never;Yes (278ms );278;1705;40;
Dijkstra;426;Chebyshev;Never;Yes (275ms );275;1705;40;
A* (A Star);427;Manhattan;Never;Yes (195ms );195;1437;103;
A* (A Star);427;Euclidean;Never;Yes (449ms );449;2172;103;
A* (A Star);427;Octile;Never;Yes (387ms );387;2023;103;
A* (A Star);427;Chebyshev;Never;Yes (617ms );617;2567;103;
Best First Search;427;Manhattan;Never;Yes (5ms );5;266;113;
Best First Search;427;Euclidean;Never;Yes (3ms );3;216;103;
Best First Search;427;Octile;Never;Yes (3ms );3;212;103;
Best First Search;427;Chebyshev;Never;Yes (3ms );3;212;103;
Dijkstra;427;Manhattan;Never;Yes (3742ms );3742;6102;103;
Dijkstra;427;Euclidean;Never;Yes (3762ms );3762;6102;103;
Dijkstra;427;Octile;Never;Yes (3771ms );3771;6102;103;
Dijkstra;427;Chebyshev;Never;Yes (3772ms );3772;6102;103;
A* (A Star);428;Manhattan;Never;Yes (5ms );5;243;52;
A* (A Star);428;Euclidean;Never;Yes (16ms );16;407;52;
A* (A Star);428;Octile;Never;Yes (13ms );13;376;52;
A* (A Star);428;Chebyshev;Never;Yes (31ms );31;579;52;
Best First Search;428;Manhattan;Never;Yes (1ms );1;109;56;
Best First Search;428;Euclidean;Never;Yes (1ms );1;112;56;
Best First Search;428;Octile;Never;Yes (1ms );1;112;56;
Best First Search;428;Chebyshev;Never;Yes (1ms );1;131;64;
Dijkstra;428;Manhattan;Never;Yes (142ms );142;1255;52;
Dijkstra;428;Euclidean;Never;Yes (143ms );143;1255;52;
Dijkstra;428;Octile;Never;Yes (141ms );141;1255;52;
Dijkstra;428;Chebyshev;Never;Yes (144ms );144;1255;52;
A* (A Star);429;Manhattan;Never;Yes (62ms );62;810;88;
A* (A Star);429;Euclidean;Never;Yes (115ms );115;1122;88;
A* (A Star);429;Octile;Never;Yes (95ms );95;1013;88;
A* (A Star);429;Chebyshev;Never;Yes (161ms );161;1304;88;
Best First Search;429;Manhattan;Never;Yes (4ms );4;210;94;
Best First Search;429;Euclidean;Never;Yes (2ms );2;186;88;
Best First Search;429;Octile;Never;Yes (2ms );2;190;88;
Best First Search;429;Chebyshev;Never;Yes (3ms );3;207;90;
Dijkstra;429;Manhattan;Never;Yes (1439ms );1439;3834;88;
Dijkstra;429;Euclidean;Never;Yes (1441ms );1441;3834;88;
Dijkstra;429;Octile;Never;Yes (1439ms );1439;3834;88;
Dijkstra;429;Chebyshev;Never;Yes (1452ms );1452;3834;88;
A* (A Star);430;Manhattan;Never;Yes (10ms );10;360;65;
A* (A Star);430;Euclidean;Never;Yes (31ms );31;577;65;
A* (A Star);430;Octile;Never;Yes (24ms );24;483;65;
A* (A Star);430;Chebyshev;Never;Yes (43ms );43;698;65;
Best First Search;430;Manhattan;Never;Yes (2ms );2;162;79;
Best First Search;430;Euclidean;Never;Yes (1ms );1;134;69;
Best First Search;430;Octile;Never;Yes (1ms );1;135;69;
Best First Search;430;Chebyshev;Never;Yes (2ms );2;164;79;
Dijkstra;430;Manhattan;Never;Yes (1369ms );1369;3727;65;
Dijkstra;430;Euclidean;Never;Yes (1360ms );1360;3727;65;
Dijkstra;430;Octile;Never;Yes (1358ms );1358;3727;65;
Dijkstra;430;Chebyshev;Never;Yes (1355ms );1355;3727;65;
A* (A Star);431;Manhattan;Never;Yes (146ms );146;1236;110;
A* (A Star);431;Euclidean;Never;Yes (389ms );389;1994;110;
A* (A Star);431;Octile;Never;Yes (330ms );330;1838;110;
A* (A Star);431;Chebyshev;Never;Yes (430ms );430;2102;110;
Best First Search;431;Manhattan;Never;Yes (6ms );6;282;140;
Best First Search;431;Euclidean;Never;Yes (4ms );4;226;112;
Best First Search;431;Octile;Never;Yes (4ms );4;226;112;
Best First Search;431;Chebyshev;Never;Yes (4ms );4;224;112;
Dijkstra;431;Manhattan;Never;Yes (2016ms );2016;4457;110;
Dijkstra;431;Euclidean;Never;Yes (2042ms );2042;4457;110;
Dijkstra;431;Octile;Never;Yes (2012ms );2012;4457;110;
Dijkstra;431;Chebyshev;Never;Yes (1985ms );1985;4457;110;
A* (A Star);432;Manhattan;Never;Yes (9ms );9;324;49;
A* (A Star);432;Euclidean;Never;Yes (23ms );23;493;49;
A* (A Star);432;Octile;Never;Yes (20ms );20;451;49;
A* (A Star);432;Chebyshev;Never;Yes (29ms );29;537;49;
Best First Search;432;Manhattan;Never;Yes (1ms );1;133;61;
Best First Search;432;Euclidean;Never;Yes (1ms );1;107;49;
Best First Search;432;Octile;Never;Yes (1ms );1;117;55;
Best First Search;432;Chebyshev;Never;Yes (1ms );1;120;57;
Dijkstra;432;Manhattan;Never;Yes (191ms );191;1443;49;
Dijkstra;432;Euclidean;Never;Yes (190ms );190;1443;49;
Dijkstra;432;Octile;Never;Yes (196ms );196;1443;49;
Dijkstra;432;Chebyshev;Never;Yes (194ms );194;1443;49;
A* (A Star);433;Manhattan;Never;Yes (97ms );97;1017;90;
A* (A Star);433;Euclidean;Never;Yes (283ms );283;1721;90;
A* (A Star);433;Octile;Never;Yes (237ms );237;1582;90;
A* (A Star);433;Chebyshev;Never;Yes (420ms );420;2107;90;
Best First Search;433;Manhattan;Never;Yes (3ms );3;196;100;
Best First Search;433;Euclidean;Never;Yes (3ms );3;199;100;
Best First Search;433;Octile;Never;Yes (3ms );3;194;92;
Best First Search;433;Chebyshev;Never;Yes (3ms );3;195;92;
Dijkstra;433;Manhattan;Never;Yes (2088ms );2088;4607;90;
Dijkstra;433;Euclidean;Never;Yes (2100ms );2100;4607;90;
Dijkstra;433;Octile;Never;Yes (2101ms );2101;4607;90;
Dijkstra;433;Chebyshev;Never;Yes (2089ms );2089;4607;90;
A* (A Star);434;Manhattan;Never;Yes (58ms );58;798;102;
A* (A Star);434;Euclidean;Never;Yes (514ms );514;2321;102;
A* (A Star);434;Octile;Never;Yes (417ms );417;2104;102;
A* (A Star);434;Chebyshev;Never;Yes (698ms );698;2709;102;
Best First Search;434;Manhattan;Never;Yes (4ms );4;229;108;
Best First Search;434;Euclidean;Never;Yes (4ms );4;221;106;
Best First Search;434;Octile;Never;Yes (4ms );4;220;110;
Best First Search;434;Chebyshev;Never;Yes (4ms );4;232;108;
Dijkstra;434;Manhattan;Never;Yes (3646ms );3646;5985;102;
Dijkstra;434;Euclidean;Never;Yes (3647ms );3647;5985;102;
Dijkstra;434;Octile;Never;Yes (3647ms );3647;5985;102;
Dijkstra;434;Chebyshev;Never;Yes (3652ms );3652;5985;102;
A* (A Star);435;Manhattan;Never;Yes (7ms );7;291;63;
A* (A Star);435;Euclidean;Never;Yes (20ms );20;486;63;
A* (A Star);435;Octile;Never;Yes (16ms );16;437;63;
A* (A Star);435;Chebyshev;Never;Yes (54ms );54;756;63;
Best First Search;435;Manhattan;Never;Yes (5ms );5;230;95;
Best First Search;435;Euclidean;Never;Yes (2ms );2;173;79;
Best First Search;435;Octile;Never;Yes (2ms );2;184;79;
Best First Search;435;Chebyshev;Never;Yes (8ms );8;287;89;
Dijkstra;435;Manhattan;Never;Yes (1134ms );1134;3423;63;
Dijkstra;435;Euclidean;Never;Yes (1130ms );1130;3423;63;
Dijkstra;435;Octile;Never;Yes (1131ms );1131;3423;63;
Dijkstra;435;Chebyshev;Never;Yes (1130ms );1130;3423;63;
A* (A Star);436;Manhattan;Never;Yes (8ms );8;315;54;
A* (A Star);436;Euclidean;Never;Yes (28ms );28;568;54;
A* (A Star);436;Octile;Never;Yes (24ms );24;513;54;
A* (A Star);436;Chebyshev;Never;Yes (42ms );42;694;54;
Best First Search;436;Manhattan;Never;Yes (1ms );1;120;58;
Best First Search;436;Euclidean;Never;Yes (1ms );1;143;60;
Best First Search;436;Octile;Never;Yes (1ms );1;142;60;
Best First Search;436;Chebyshev;Never;Yes (1ms );1;137;60;
Dijkstra;436;Manhattan;Never;Yes (570ms );570;2468;54;
Dijkstra;436;Euclidean;Never;Yes (570ms );570;2468;54;
Dijkstra;436;Octile;Never;Yes (569ms );569;2468;54;
Dijkstra;436;Chebyshev;Never;Yes (568ms );568;2468;54;
A* (A Star);437;Manhattan;Never;Yes (1085ms );1085;3355;150;
A* (A Star);437;Euclidean;Never;Yes (1870ms );1870;4377;150;
A* (A Star);437;Octile;Never;Yes (1654ms );1654;4118;150;
A* (A Star);437;Chebyshev;Never;Yes (2473ms );2473;4976;150;
Best First Search;437;Manhattan;Never;Yes (24ms );24;515;184;
Best First Search;437;Euclidean;Never;Yes (22ms );22;507;184;
Best First Search;437;Octile;Never;Yes (23ms );23;513;184;
Best First Search;437;Chebyshev;Never;Yes (35ms );35;625;180;
Dijkstra;437;Manhattan;Never;Yes (4717ms );4717;6798;150;
Dijkstra;437;Euclidean;Never;Yes (4713ms );4713;6798;150;
Dijkstra;437;Octile;Never;Yes (4709ms );4709;6798;150;
Dijkstra;437;Chebyshev;Never;Yes (4702ms );4702;6798;150;
A* (A Star);438;Manhattan;Never;Yes (18ms );18;435;61;
A* (A Star);438;Euclidean;Never;Yes (62ms );62;808;61;
A* (A Star);438;Octile;Never;Yes (48ms );48;731;61;
A* (A Star);438;Chebyshev;Never;Yes (88ms );88;976;61;
Best First Search;438;Manhattan;Never;Yes (2ms );2;157;69;
Best First Search;438;Euclidean;Never;Yes (1ms );1;129;63;
Best First Search;438;Octile;Never;Yes (1ms );1;134;63;
Best First Search;438;Chebyshev;Never;Yes (1ms );1;147;63;
Dijkstra;438;Manhattan;Never;Yes (569ms );569;2454;61;
Dijkstra;438;Euclidean;Never;Yes (556ms );556;2454;61;
Dijkstra;438;Octile;Never;Yes (558ms );558;2454;61;
Dijkstra;438;Chebyshev;Never;Yes (578ms );578;2454;61;
A* (A Star);439;Manhattan;Never;Yes (264ms );264;1686;107;
A* (A Star);439;Euclidean;Never;Yes (671ms );671;2656;107;
A* (A Star);439;Octile;Never;Yes (560ms );560;2434;107;
A* (A Star);439;Chebyshev;Never;Yes (995ms );995;3223;107;
Best First Search;439;Manhattan;Never;Yes (5ms );5;248;115;
Best First Search;439;Euclidean;Never;Yes (4ms );4;239;113;
Best First Search;439;Octile;Never;Yes (4ms );4;241;113;
Best First Search;439;Chebyshev;Never;Yes (4ms );4;243;125;
Dijkstra;439;Manhattan;Never;Yes (4200ms );4200;6460;107;
Dijkstra;439;Euclidean;Never;Yes (4200ms );4200;6460;107;
Dijkstra;439;Octile;Never;Yes (4201ms );4201;6460;107;
Dijkstra;439;Chebyshev;Never;Yes (4222ms );4222;6460;107;
A* (A Star);440;Manhattan;Never;Yes (36ms );36;629;85;
A* (A Star);440;Euclidean;Never;Yes (122ms );122;1137;85;
A* (A Star);440;Octile;Never;Yes (96ms );96;1017;85;
A* (A Star);440;Chebyshev;Never;Yes (197ms );197;1431;85;
Best First Search;440;Manhattan;Never;Yes (5ms );5;253;91;
Best First Search;440;Euclidean;Never;Yes (3ms );3;199;93;
Best First Search;440;Octile;Never;Yes (3ms );3;195;99;
Best First Search;440;Chebyshev;Never;Yes (3ms );3;188;93;
Dijkstra;440;Manhattan;Never;Yes (1990ms );1990;4502;85;
Dijkstra;440;Euclidean;Never;Yes (1991ms );1991;4502;85;
Dijkstra;440;Octile;Never;Yes (1996ms );1996;4502;85;
Dijkstra;440;Chebyshev;Never;Yes (2004ms );2004;4502;85;
A* (A Star);441;Manhattan;Never;Yes (10ms );10;324;57;
A* (A Star);441;Euclidean;Never;Yes (34ms );34;626;57;
A* (A Star);441;Octile;Never;Yes (27ms );27;544;57;
A* (A Star);441;Chebyshev;Never;Yes (62ms );62;820;57;
Best First Search;441;Manhattan;Never;Yes (1ms );1;143;67;
Best First Search;441;Euclidean;Never;Yes (1ms );1;140;65;
Best First Search;441;Octile;Never;Yes (1ms );1;140;65;
Best First Search;441;Chebyshev;Never;Yes (1ms );1;146;61;
Dijkstra;441;Manhattan;Never;Yes (537ms );537;2379;57;
Dijkstra;441;Euclidean;Never;Yes (536ms );536;2379;57;
Dijkstra;441;Octile;Never;Yes (534ms );534;2379;57;
Dijkstra;441;Chebyshev;Never;Yes (535ms );535;2379;57;
A* (A Star);442;Manhattan;Never;Yes (7ms );7;286;52;
A* (A Star);442;Euclidean;Never;Yes (27ms );27;537;52;
A* (A Star);442;Octile;Never;Yes (21ms );21;477;52;
A* (A Star);442;Chebyshev;Never;Yes (42ms );42;664;52;
Best First Search;442;Manhattan;Never;Yes (1ms );1;130;56;
Best First Search;442;Euclidean;Never;Yes (1ms );1;113;62;
Best First Search;442;Octile;Never;Yes (1ms );1;123;54;
Best First Search;442;Chebyshev;Never;Yes (1ms );1;129;54;
Dijkstra;442;Manhattan;Never;Yes (643ms );643;2603;52;
Dijkstra;442;Euclidean;Never;Yes (640ms );640;2603;52;
Dijkstra;442;Octile;Never;Yes (638ms );638;2603;52;
Dijkstra;442;Chebyshev;Never;Yes (639ms );639;2603;52;
A* (A Star);443;Manhattan;Never;Yes (38ms );38;626;58;
A* (A Star);443;Euclidean;Never;Yes (71ms );71;836;58;
A* (A Star);443;Octile;Never;Yes (63ms );63;802;58;
A* (A Star);443;Chebyshev;Never;Yes (84ms );84;929;58;
Best First Search;443;Manhattan;Never;Yes (1ms );1;126;58;
Best First Search;443;Euclidean;Never;Yes (16ms );16;408;60;
Best First Search;443;Octile;Never;Yes (1ms );1;111;60;
Best First Search;443;Chebyshev;Never;Yes (21ms );21;491;62;
Dijkstra;443;Manhattan;Never;Yes (600ms );600;2517;58;
Dijkstra;443;Euclidean;Never;Yes (607ms );607;2517;58;
Dijkstra;443;Octile;Never;Yes (605ms );605;2517;58;
Dijkstra;443;Chebyshev;Never;Yes (603ms );603;2517;58;
A* (A Star);444;Manhattan;Never;Yes (19ms );19;460;98;
A* (A Star);444;Euclidean;Never;Yes (248ms );248;1647;98;
A* (A Star);444;Octile;Never;Yes (199ms );199;1466;98;
A* (A Star);444;Chebyshev;Never;Yes (432ms );432;2154;98;
Best First Search;444;Manhattan;Never;Yes (3ms );3;202;106;
Best First Search;444;Euclidean;Never;Yes (3ms );3;203;106;
Best First Search;444;Octile;Never;Yes (5ms );5;256;118;
Best First Search;444;Chebyshev;Never;Yes (6ms );6;271;118;
Dijkstra;444;Manhattan;Never;Yes (3087ms );3087;5583;98;
Dijkstra;444;Euclidean;Never;Yes (3099ms );3099;5583;98;
Dijkstra;444;Octile;Never;Yes (3096ms );3096;5583;98;
Dijkstra;444;Chebyshev;Never;Yes (3086ms );3086;5583;98;
A* (A Star);445;Manhattan;Never;Yes (24ms );24;525;69;
A* (A Star);445;Euclidean;Never;Yes (68ms );68;842;69;
A* (A Star);445;Octile;Never;Yes (48ms );48;728;69;
A* (A Star);445;Chebyshev;Never;Yes (98ms );98;1023;69;
Best First Search;445;Manhattan;Never;Yes (1ms );1;136;73;
Best First Search;445;Euclidean;Never;Yes (1ms );1;132;73;
Best First Search;445;Octile;Never;Yes (1ms );1;132;73;
Best First Search;445;Chebyshev;Never;Yes (1ms );1;133;73;
Dijkstra;445;Manhattan;Never;Yes (488ms );488;2323;69;
Dijkstra;445;Euclidean;Never;Yes (496ms );496;2323;69;
Dijkstra;445;Octile;Never;Yes (486ms );486;2323;69;
Dijkstra;445;Chebyshev;Never;Yes (487ms );487;2323;69;
A* (A Star);446;Manhattan;Never;Yes (31ms );31;596;73;
A* (A Star);446;Euclidean;Never;Yes (60ms );60;809;73;
A* (A Star);446;Octile;Never;Yes (52ms );52;737;73;
A* (A Star);446;Chebyshev;Never;Yes (85ms );85;960;73;
Best First Search;446;Manhattan;Never;Yes (2ms );2;189;83;
Best First Search;446;Euclidean;Never;Yes (1ms );1;152;73;
Best First Search;446;Octile;Never;Yes (3ms );3;187;85;
Best First Search;446;Chebyshev;Never;Yes (1ms );1;143;73;
Dijkstra;446;Manhattan;Never;Yes (1023ms );1023;3240;73;
Dijkstra;446;Euclidean;Never;Yes (1018ms );1018;3240;73;
Dijkstra;446;Octile;Never;Yes (1018ms );1018;3240;73;
Dijkstra;446;Chebyshev;Never;Yes (1018ms );1018;3240;73;
A* (A Star);447;Manhattan;Never;Yes (19ms );19;449;55;
A* (A Star);447;Euclidean;Never;Yes (46ms );46;703;55;
A* (A Star);447;Octile;Never;Yes (38ms );38;639;55;
A* (A Star);447;Chebyshev;Never;Yes (66ms );66;833;55;
Best First Search;447;Manhattan;Never;Yes (1ms );1;120;59;
Best First Search;447;Euclidean;Never;Yes (1ms );1;118;57;
Best First Search;447;Octile;Never;Yes (1ms );1;130;57;
Best First Search;447;Chebyshev;Never;Yes (1ms );1;143;61;
Dijkstra;447;Manhattan;Never;Yes (852ms );852;3000;55;
Dijkstra;447;Euclidean;Never;Yes (850ms );850;3000;55;
Dijkstra;447;Octile;Never;Yes (848ms );848;3000;55;
Dijkstra;447;Chebyshev;Never;Yes (853ms );853;3000;55;
A* (A Star);448;Manhattan;Never;Yes (144ms );144;1217;106;
A* (A Star);448;Euclidean;Never;Yes (347ms );347;1896;106;
A* (A Star);448;Octile;Never;Yes (247ms );247;1593;106;
A* (A Star);448;Chebyshev;Never;Yes (537ms );537;2356;106;
Best First Search;448;Manhattan;Never;Yes (6ms );6;283;112;
Best First Search;448;Euclidean;Never;Yes (4ms );4;230;108;
Best First Search;448;Octile;Never;Yes (4ms );4;230;108;
Best First Search;448;Chebyshev;Never;Yes (7ms );7;297;132;
Dijkstra;448;Manhattan;Never;Yes (2720ms );2720;5240;106;
Dijkstra;448;Euclidean;Never;Yes (2712ms );2712;5240;106;
Dijkstra;448;Octile;Never;Yes (2720ms );2720;5240;106;
Dijkstra;448;Chebyshev;Never;Yes (2724ms );2724;5240;106;
A* (A Star);449;Manhattan;Never;Yes (6ms );6;253;47;
A* (A Star);449;Euclidean;Never;Yes (11ms );11;351;47;
A* (A Star);449;Octile;Never;Yes (9ms );9;316;47;
A* (A Star);449;Chebyshev;Never;Yes (21ms );21;487;47;
Best First Search;449;Manhattan;Never;Yes (1ms );1;114;57;
Best First Search;449;Euclidean;Never;Yes (0ms );0;90;47;
Best First Search;449;Octile;Never;Yes (0ms );0;90;47;
Best First Search;449;Chebyshev;Never;Yes (1ms );1;130;55;
Dijkstra;449;Manhattan;Never;Yes (436ms );436;2174;47;
Dijkstra;449;Euclidean;Never;Yes (437ms );437;2174;47;
Dijkstra;449;Octile;Never;Yes (435ms );435;2174;47;
Dijkstra;449;Chebyshev;Never;Yes (435ms );435;2174;47;
A* (A Star);450;Manhattan;Never;Yes (6ms );6;252;44;
A* (A Star);450;Euclidean;Never;Yes (9ms );9;323;44;
A* (A Star);450;Octile;Never;Yes (7ms );7;285;44;
A* (A Star);450;Chebyshev;Never;Yes (12ms );12;373;44;
Best First Search;450;Manhattan;Never;Yes (0ms );0;99;48;
Best First Search;450;Euclidean;Never;Yes (0ms );0;89;44;
Best First Search;450;Octile;Never;Yes (0ms );0;89;44;
Best First Search;450;Chebyshev;Never;Yes (0ms );0;89;44;
Dijkstra;450;Manhattan;Never;Yes (268ms );268;1709;44;
Dijkstra;450;Euclidean;Never;Yes (267ms );267;1709;44;
Dijkstra;450;Octile;Never;Yes (271ms );271;1709;44;
Dijkstra;450;Chebyshev;Never;Yes (287ms );287;1709;44;
A* (A Star);451;Manhattan;Never;Yes (102ms );102;1046;122;
A* (A Star);451;Euclidean;Never;Yes (561ms );561;2393;122;
A* (A Star);451;Octile;Never;Yes (471ms );471;2207;122;
A* (A Star);451;Chebyshev;Never;Yes (615ms );615;2531;122;
Best First Search;451;Manhattan;Never;Yes (7ms );7;304;132;
Best First Search;451;Euclidean;Never;Yes (7ms );7;277;126;
Best First Search;451;Octile;Never;Yes (6ms );6;281;126;
Best First Search;451;Chebyshev;Never;Yes (10ms );10;342;134;
Dijkstra;451;Manhattan;Never;Yes (2464ms );2464;4994;122;
Dijkstra;451;Euclidean;Never;Yes (2460ms );2460;4994;122;
Dijkstra;451;Octile;Never;Yes (2457ms );2457;4994;122;
Dijkstra;451;Chebyshev;Never;Yes (2465ms );2465;4994;122;
A* (A Star);452;Manhattan;Never;Yes (2ms );2;159;40;
A* (A Star);452;Euclidean;Never;Yes (4ms );4;214;40;
A* (A Star);452;Octile;Never;Yes (4ms );4;202;40;
A* (A Star);452;Chebyshev;Never;Yes (9ms );9;318;40;
Best First Search;452;Manhattan;Never;Yes (1ms );1;116;46;
Best First Search;452;Euclidean;Never;Yes (2ms );2;156;64;
Best First Search;452;Octile;Never;Yes (1ms );1;111;46;
Best First Search;452;Chebyshev;Never;Yes (3ms );3;185;66;
Dijkstra;452;Manhattan;Never;Yes (247ms );247;1645;40;
Dijkstra;452;Euclidean;Never;Yes (247ms );247;1645;40;
Dijkstra;452;Octile;Never;Yes (247ms );247;1645;40;
Dijkstra;452;Chebyshev;Never;Yes (247ms );247;1645;40;
A* (A Star);453;Manhattan;Never;Yes (640ms );640;2550;151;
A* (A Star);453;Euclidean;Never;Yes (1664ms );1664;4110;151;
A* (A Star);453;Octile;Never;Yes (1444ms );1444;3831;151;
A* (A Star);453;Chebyshev;Never;Yes (2042ms );2042;4559;151;
Best First Search;453;Manhattan;Never;Yes (12ms );12;384;173;
Best First Search;453;Euclidean;Never;Yes (10ms );10;356;161;
Best First Search;453;Octile;Never;Yes (8ms );8;332;165;
Best First Search;453;Chebyshev;Never;Yes (8ms );8;334;165;
Dijkstra;453;Manhattan;Never;Yes (4533ms );4533;6655;151;
Dijkstra;453;Euclidean;Never;Yes (4547ms );4547;6655;151;
Dijkstra;453;Octile;Never;Yes (4545ms );4545;6655;151;
Dijkstra;453;Chebyshev;Never;Yes (4548ms );4548;6655;151;
A* (A Star);454;Manhattan;Never;Yes (80ms );80;923;128;
A* (A Star);454;Euclidean;Never;Yes (761ms );761;2837;128;
A* (A Star);454;Octile;Never;Yes (614ms );614;2545;128;
A* (A Star);454;Chebyshev;Never;Yes (967ms );967;3173;128;
Best First Search;454;Manhattan;Never;Yes (9ms );9;332;168;
Best First Search;454;Euclidean;Never;Yes (8ms );8;319;152;
Best First Search;454;Octile;Never;Yes (8ms );8;314;152;
Best First Search;454;Chebyshev;Never;Yes (9ms );9;336;154;
Dijkstra;454;Manhattan;Never;Yes (3601ms );3601;5985;128;
Dijkstra;454;Euclidean;Never;Yes (3593ms );3593;5985;128;
Dijkstra;454;Octile;Never;Yes (3595ms );3595;5985;128;
Dijkstra;454;Chebyshev;Never;Yes (3593ms );3593;5985;128;
A* (A Star);455;Manhattan;Never;Yes (11ms );11;335;57;
A* (A Star);455;Euclidean;Never;Yes (28ms );28;548;57;
A* (A Star);455;Octile;Never;Yes (22ms );22;491;57;
A* (A Star);455;Chebyshev;Never;Yes (44ms );44;679;57;
Best First Search;455;Manhattan;Never;Yes (4ms );4;223;83;
Best First Search;455;Euclidean;Never;Yes (1ms );1;147;57;
Best First Search;455;Octile;Never;Yes (1ms );1;148;57;
Best First Search;455;Chebyshev;Never;Yes (2ms );2;172;69;
Dijkstra;455;Manhattan;Never;Yes (756ms );756;2814;57;
Dijkstra;455;Euclidean;Never;Yes (752ms );752;2814;57;
Dijkstra;455;Octile;Never;Yes (769ms );769;2814;57;
Dijkstra;455;Chebyshev;Never;Yes (785ms );785;2814;57;
A* (A Star);456;Manhattan;Never;Yes (18ms );18;438;53;
A* (A Star);456;Euclidean;Never;Yes (29ms );29;545;53;
A* (A Star);456;Octile;Never;Yes (25ms );25;516;53;
A* (A Star);456;Chebyshev;Never;Yes (40ms );40;619;53;
Best First Search;456;Manhattan;Never;Yes (5ms );5;228;73;
Best First Search;456;Euclidean;Never;Yes (2ms );2;171;57;
Best First Search;456;Octile;Never;Yes (2ms );2;174;57;
Best First Search;456;Chebyshev;Never;Yes (3ms );3;168;57;
Dijkstra;456;Manhattan;Never;Yes (308ms );308;1807;53;
Dijkstra;456;Euclidean;Never;Yes (311ms );311;1807;53;
Dijkstra;456;Octile;Never;Yes (303ms );303;1807;53;
Dijkstra;456;Chebyshev;Never;Yes (305ms );305;1807;53;
A* (A Star);457;Manhattan;Never;Yes (47ms );47;712;74;
A* (A Star);457;Euclidean;Never;Yes (91ms );91;983;74;
A* (A Star);457;Octile;Never;Yes (80ms );80;907;74;
A* (A Star);457;Chebyshev;Never;Yes (116ms );116;1127;74;
Best First Search;457;Manhattan;Never;Yes (8ms );8;284;112;
Best First Search;457;Euclidean;Never;Yes (2ms );2;177;76;
Best First Search;457;Octile;Never;Yes (2ms );2;179;78;
Best First Search;457;Chebyshev;Never;Yes (2ms );2;164;78;
Dijkstra;457;Manhattan;Never;Yes (579ms );579;2459;74;
Dijkstra;457;Euclidean;Never;Yes (574ms );574;2459;74;
Dijkstra;457;Octile;Never;Yes (574ms );574;2459;74;
Dijkstra;457;Chebyshev;Never;Yes (580ms );580;2459;74;
A* (A Star);458;Manhattan;Never;Yes (40ms );40;619;68;
A* (A Star);458;Euclidean;Never;Yes (63ms );63;781;68;
A* (A Star);458;Octile;Never;Yes (53ms );53;734;68;
A* (A Star);458;Chebyshev;Never;Yes (75ms );75;855;68;
Best First Search;458;Manhattan;Never;Yes (1ms );1;137;72;
Best First Search;458;Euclidean;Never;Yes (1ms );1;137;72;
Best First Search;458;Octile;Never;Yes (1ms );1;137;72;
Best First Search;458;Chebyshev;Never;Yes (1ms );1;141;68;
Dijkstra;458;Manhattan;Never;Yes (717ms );717;2677;68;
Dijkstra;458;Euclidean;Never;Yes (707ms );707;2677;68;
Dijkstra;458;Octile;Never;Yes (705ms );705;2677;68;
Dijkstra;458;Chebyshev;Never;Yes (691ms );691;2677;68;
A* (A Star);459;Manhattan;Never;Yes (38ms );38;602;81;
A* (A Star);459;Euclidean;Never;Yes (165ms );165;1318;81;
A* (A Star);459;Octile;Never;Yes (135ms );135;1193;81;
A* (A Star);459;Chebyshev;Never;Yes (243ms );243;1618;81;
Best First Search;459;Manhattan;Never;Yes (5ms );5;233;101;
Best First Search;459;Euclidean;Never;Yes (4ms );4;224;105;
Best First Search;459;Octile;Never;Yes (4ms );4;238;109;
Best First Search;459;Chebyshev;Never;Yes (4ms );4;211;101;
Dijkstra;459;Manhattan;Never;Yes (2534ms );2534;5008;81;
Dijkstra;459;Euclidean;Never;Yes (2677ms );2677;5008;81;
Dijkstra;459;Octile;Never;Yes (2479ms );2479;5008;81;
Dijkstra;459;Chebyshev;Never;Yes (2520ms );2520;5008;81;
A* (A Star);460;Manhattan;Never;Yes (59ms );59;797;91;
