Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;23;File;Octile;Never;Yes;0;397;39;
Best First Search;23;File;Chebyshev;Never;Yes;0;397;39;
Dijkstra;23;File;Manhattan;Never;Yes;15;930;37;
Dijkstra;23;File;Euclidean;Never;Yes;16;930;37;
Dijkstra;23;File;Octile;Never;Yes;15;930;37;
Dijkstra;23;File;Chebyshev;Never;Yes;15;930;37;
A* (A Star);24;File;Manhattan;Never;Yes;22;957;73;
A* (A Star);24;File;Euclidean;Never;Yes;32;1300;73;
A* (A Star);24;File;Octile;Never;Yes;27;1300;73;
A* (A Star);24;File;Chebyshev;Never;Yes;41;1478;73;
Best First Search;24;File;Manhattan;Never;Yes;1;1478;79;
Best First Search;24;File;Euclidean;Never;Yes;1;1478;81;
Best First Search;24;File;Octile;Never;Yes;1;1478;79;
Best First Search;24;File;Chebyshev;Never;Yes;1;1478;75;
Dijkstra;24;File;Manhattan;Never;Yes;302;4429;73;
Dijkstra;24;File;Euclidean;Never;Yes;300;4429;73;
Dijkstra;24;File;Octile;Never;Yes;297;4429;73;
Dijkstra;24;File;Chebyshev;Never;Yes;302;4429;73;
A* (A Star);25;File;Manhattan;Never;Yes;3;400;59;
A* (A Star);25;File;Euclidean;Never;Yes;5;463;59;
A* (A Star);25;File;Octile;Never;Yes;3;463;59;
A* (A Star);25;File;Chebyshev;Never;Yes;6;527;59;
Best First Search;25;File;Manhattan;Never;Yes;0;527;59;
Best First Search;25;File;Euclidean;Never;Yes;0;527;59;
Best First Search;25;File;Octile;Never;Yes;0;527;59;
Best First Search;25;File;Chebyshev;Never;Yes;0;527;59;
Dijkstra;25;File;Manhattan;Never;Yes;52;1774;59;
Dijkstra;25;File;Euclidean;Never;Yes;52;1774;59;
Dijkstra;25;File;Octile;Never;Yes;52;1774;59;
Dijkstra;25;File;Chebyshev;Never;Yes;52;1774;59;
A* (A Star);26;File;Manhattan;Never;Yes;7;569;75;
A* (A Star);26;File;Euclidean;Never;Yes;15;910;75;
A* (A Star);26;File;Octile;Never;Yes;14;910;75;
A* (A Star);26;File;Chebyshev;Never;Yes;20;1052;75;
Best First Search;26;File;Manhattan;Never;Yes;1;1052;83;
Best First Search;26;File;Euclidean;Never;Yes;0;1052;79;
Best First Search;26;File;Octile;Never;Yes;0;1052;81;
Best First Search;26;File;Chebyshev;Never;Yes;0;1052;83;
Dijkstra;26;File;Manhattan;Never;Yes;75;2295;75;
Dijkstra;26;File;Euclidean;Never;Yes;81;2295;75;
Dijkstra;26;File;Octile;Never;Yes;77;2295;75;
Dijkstra;26;File;Chebyshev;Never;Yes;78;2295;75;
A* (A Star);27;File;Manhattan;Never;Yes;11;672;87;
A* (A Star);27;File;Euclidean;Never;Yes;44;1600;87;
A* (A Star);27;File;Octile;Never;Yes;38;1600;87;
A* (A Star);27;File;Chebyshev;Never;Yes;59;1868;87;
Best First Search;27;File;Manhattan;Never;Yes;2;1868;111;
Best First Search;27;File;Euclidean;Never;Yes;0;1868;89;
Best First Search;27;File;Octile;Never;Yes;0;1868;89;
Best First Search;27;File;Chebyshev;Never;Yes;1;1868;93;
Dijkstra;27;File;Manhattan;Never;Yes;214;3816;87;
Dijkstra;27;File;Euclidean;Never;Yes;209;3816;87;
Dijkstra;27;File;Octile;Never;Yes;208;3816;87;
Dijkstra;27;File;Chebyshev;Never;Yes;209;3816;87;
A* (A Star);28;File;Manhattan;Never;Yes;1;176;39;
A* (A Star);28;File;Euclidean;Never;Yes;3;328;39;
A* (A Star);28;File;Octile;Never;Yes;2;328;39;
