alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);534;Euclidean;OnlyWhenNoObstacles;Yes (67ms );67;720;79,3847763108502;
A* (A Star);534;Octile;OnlyWhenNoObstacles;Yes (32ms );32;502;79,3847763108502;
A* (A Star);534;Chebyshev;OnlyWhenNoObstacles;Yes (146ms );146;1053;79,3847763108502;
Best First Search;534;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;224;93,0416305603426;
Best First Search;534;Euclidean;OnlyWhenNoObstacles;Yes (5ms );5;216;92,698484809835;
Best First Search;534;Octile;OnlyWhenNoObstacles;Yes (6ms );6;241;93,2842712474619;
Best First Search;534;Chebyshev;OnlyWhenNoObstacles;Yes (4ms );4;205;84,7989898732233;
Dijkstra;534;Manhattan;OnlyWhenNoObstacles;Yes (2367ms );2367;4037;79,3847763108502;
Dijkstra;534;Euclidean;OnlyWhenNoObstacles;Yes (2369ms );2369;4037;79,3847763108502;
Dijkstra;534;Octile;OnlyWhenNoObstacles;Yes (2364ms );2364;4037;79,3847763108502;
Dijkstra;534;Chebyshev;OnlyWhenNoObstacles;Yes (2362ms );2362;4037;79,3847763108502;
A* (A Star);535;Manhattan;OnlyWhenNoObstacles;Yes (31ms );31;497;69,9705627484771;
A* (A Star);535;Euclidean;OnlyWhenNoObstacles;Yes (50ms );50;626;69,9705627484771;
A* (A Star);535;Octile;OnlyWhenNoObstacles;Yes (37ms );37;539;69,9705627484771;
A* (A Star);535;Chebyshev;OnlyWhenNoObstacles;Yes (71ms );71;720;69,9705627484771;
Best First Search;535;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;208;80,7989898732233;
Best First Search;535;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;189;82,4558441227157;
Best First Search;535;Octile;OnlyWhenNoObstacles;Yes (4ms );4;192;82,4558441227157;
Best First Search;535;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;218;75,9705627484771;
Dijkstra;535;Manhattan;OnlyWhenNoObstacles;Yes (541ms );541;1931;69,9705627484771;
Dijkstra;535;Euclidean;OnlyWhenNoObstacles;Yes (542ms );542;1931;69,9705627484771;
Dijkstra;535;Octile;OnlyWhenNoObstacles;Yes (543ms );543;1931;69,9705627484771;
Dijkstra;535;Chebyshev;OnlyWhenNoObstacles;Yes (541ms );541;1931;69,9705627484771;
A* (A Star);536;Manhattan;OnlyWhenNoObstacles;Yes (16ms );16;343;49,4852813742386;
A* (A Star);536;Euclidean;OnlyWhenNoObstacles;Yes (34ms );34;503;48,8994949366117;
A* (A Star);536;Octile;OnlyWhenNoObstacles;Yes (29ms );29;458;48,8994949366117;
A* (A Star);536;Chebyshev;OnlyWhenNoObstacles;Yes (38ms );38;532;48,8994949366117;
Best First Search;536;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;173;61,9705627484771;
Best First Search;536;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;151;61,9705627484771;
Best First Search;536;Octile;OnlyWhenNoObstacles;Yes (2ms );2;154;61,3847763108502;
Best First Search;536;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;144;61,7279220613578;
Dijkstra;536;Manhattan;OnlyWhenNoObstacles;Yes (219ms );219;1253;48,8994949366117;
Dijkstra;536;Euclidean;OnlyWhenNoObstacles;Yes (217ms );217;1253;48,8994949366117;
Dijkstra;536;Octile;OnlyWhenNoObstacles;Yes (218ms );218;1253;48,8994949366117;
Dijkstra;536;Chebyshev;OnlyWhenNoObstacles;Yes (218ms );218;1253;48,8994949366117;
A* (A Star);537;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;96;31,142135623731;
A* (A Star);537;Euclidean;OnlyWhenNoObstacles;Yes (5ms );5;205;31,142135623731;
A* (A Star);537;Octile;OnlyWhenNoObstacles;Yes (4ms );4;181;31,142135623731;
A* (A Star);537;Chebyshev;OnlyWhenNoObstacles;Yes (10ms );10;267;31,142135623731;
Best First Search;537;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;88;38,8994949366117;
Best First Search;537;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;93;40,556349186104;
Best First Search;537;Octile;OnlyWhenNoObstacles;Yes (1ms );1;93;40,556349186104;
Best First Search;537;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;91;38,8994949366117;
Dijkstra;537;Manhattan;OnlyWhenNoObstacles;Yes (94ms );94;827;31,142135623731;
Dijkstra;537;Euclidean;OnlyWhenNoObstacles;Yes (97ms );97;827;31,142135623731;
Dijkstra;537;Octile;OnlyWhenNoObstacles;Yes (95ms );95;827;31,142135623731;
Dijkstra;537;Chebyshev;OnlyWhenNoObstacles;Yes (96ms );96;827;31,142135623731;
A* (A Star);538;Manhattan;OnlyWhenNoObstacles;Yes (19ms );19;377;70,3137084989848;
A* (A Star);538;Euclidean;OnlyWhenNoObstacles;Yes (42ms );42;537;70,3137084989848;
A* (A Star);538;Octile;OnlyWhenNoObstacles;Yes (33ms );33;500;70,3137084989848;
A* (A Star);538;Chebyshev;OnlyWhenNoObstacles;Yes (55ms );55;644;70,3137084989848;
Best First Search;538;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;189;74,7989898732233;
Best First Search;538;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;215;81,2842712474619;
Best First Search;538;Octile;OnlyWhenNoObstacles;Yes (4ms );4;207;81,2842712474619;
Best First Search;538;Chebyshev;OnlyWhenNoObstacles;Yes (4ms );4;199;76,8994949366117;
Dijkstra;538;Manhattan;OnlyWhenNoObstacles;Yes (1100ms );1100;2833;70,3137084989848;
Dijkstra;538;Euclidean;OnlyWhenNoObstacles;Yes (1098ms );1098;2833;70,3137084989848;
Dijkstra;538;Octile;OnlyWhenNoObstacles;Yes (1098ms );1098;2833;70,3137084989848;
Dijkstra;538;Chebyshev;OnlyWhenNoObstacles;Yes (1101ms );1101;2833;70,3137084989848;
A* (A Star);539;Manhattan;OnlyWhenNoObstacles;Yes (16ms );16;348;66,6274169979695;
A* (A Star);539;Euclidean;OnlyWhenNoObstacles;Yes (33ms );33;514;66,6274169979695;
A* (A Star);539;Octile;OnlyWhenNoObstacles;Yes (23ms );23;425;66,6274169979695;
A* (A Star);539;Chebyshev;OnlyWhenNoObstacles;Yes (45ms );45;577;66,6274169979695;
Best First Search;539;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;175;70,3847763108502;
Best First Search;539;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;168;71,556349186104;
Best First Search;539;Octile;OnlyWhenNoObstacles;Yes (2ms );2;168;71,556349186104;
Best First Search;539;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;190;83,556349186104;
Dijkstra;539;Manhattan;OnlyWhenNoObstacles;Yes (1375ms );1375;3069;66,6274169979695;
Dijkstra;539;Euclidean;OnlyWhenNoObstacles;Yes (1372ms );1372;3069;66,6274169979695;
Dijkstra;539;Octile;OnlyWhenNoObstacles;Yes (1376ms );1376;3069;66,6274169979695;
Dijkstra;539;Chebyshev;OnlyWhenNoObstacles;Yes (1372ms );1372;3069;66,6274169979695;
A* (A Star);540;Manhattan;OnlyWhenNoObstacles;Yes (129ms );129;1035;93,2132034355964;
A* (A Star);540;Euclidean;OnlyWhenNoObstacles;Yes (308ms );308;1549;93,2132034355964;
A* (A Star);540;Octile;OnlyWhenNoObstacles;Yes (257ms );257;1392;93,2132034355964;
A* (A Star);540;Chebyshev;OnlyWhenNoObstacles;Yes (427ms );427;1811;93,2132034355964;
Best First Search;540;Manhattan;OnlyWhenNoObstacles;Yes (10ms );10;301;111,355339059327;
Best First Search;540;Euclidean;OnlyWhenNoObstacles;Yes (7ms );7;265;103,112698372208;
Best First Search;540;Octile;OnlyWhenNoObstacles;Yes (6ms );6;253;103,112698372208;
Best First Search;540;Chebyshev;OnlyWhenNoObstacles;Yes (6ms );6;245;100,38477631085;
Dijkstra;540;Manhattan;OnlyWhenNoObstacles;Yes (4129ms );4129;5315;93,2132034355964;
Dijkstra;540;Euclidean;OnlyWhenNoObstacles;Yes (4138ms );4138;5315;93,2132034355964;
Dijkstra;540;Octile;OnlyWhenNoObstacles;Yes (4144ms );4144;5315;93,2132034355964;
Dijkstra;540;Chebyshev;OnlyWhenNoObstacles;Yes (4148ms );4148;5315;93,2132034355964;
A* (A Star);541;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;109;27,8994949366117;
A* (A Star);541;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;102;26,4852813742386;
A* (A Star);541;Octile;OnlyWhenNoObstacles;Yes (1ms );1;86;26,4852813742386;
A* (A Star);541;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;135;26,4852813742386;
Best First Search;541;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;83;35,6568542494924;
Best First Search;541;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;82;35,6568542494924;
Best First Search;541;Octile;OnlyWhenNoObstacles;Yes (0ms );0;82;35,6568542494924;
Best First Search;541;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;70;26,4852813742386;
Dijkstra;541;Manhattan;OnlyWhenNoObstacles;Yes (109ms );109;874;26,4852813742386;
Dijkstra;541;Euclidean;OnlyWhenNoObstacles;Yes (111ms );111;874;26,4852813742386;
Dijkstra;541;Octile;OnlyWhenNoObstacles;Yes (110ms );110;874;26,4852813742386;
Dijkstra;541;Chebyshev;OnlyWhenNoObstacles;Yes (111ms );111;874;26,4852813742386;
A* (A Star);542;Manhattan;OnlyWhenNoObstacles;Yes (54ms );54;651;73,3847763108502;
A* (A Star);542;Euclidean;OnlyWhenNoObstacles;Yes (188ms );188;1187;73,3847763108502;
A* (A Star);542;Octile;OnlyWhenNoObstacles;Yes (140ms );140;1024;73,3847763108502;
A* (A Star);542;Chebyshev;OnlyWhenNoObstacles;Yes (263ms );263;1382;73,3847763108502;
Best First Search;542;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;196;83,6274169979695;
Best First Search;542;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;182;83,6274169979695;
Best First Search;542;Octile;OnlyWhenNoObstacles;Yes (3ms );3;182;83,6274169979695;
Best First Search;542;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;176;74,556349186104;
Dijkstra;542;Manhattan;OnlyWhenNoObstacles;Yes (1155ms );1155;2866;73,3847763108502;
Dijkstra;542;Euclidean;OnlyWhenNoObstacles;Yes (1155ms );1155;2866;73,3847763108502;
Dijkstra;542;Octile;OnlyWhenNoObstacles;Yes (1154ms );1154;2866;73,3847763108502;
Dijkstra;542;Chebyshev;OnlyWhenNoObstacles;Yes (1154ms );1154;2866;73,3847763108502;
A* (A Star);543;Manhattan;OnlyWhenNoObstacles;Yes (28ms );28;474;65,9705627484771;
A* (A Star);543;Euclidean;OnlyWhenNoObstacles;Yes (133ms );133;948;65,3847763108502;
A* (A Star);543;Octile;OnlyWhenNoObstacles;Yes (91ms );91;814;65,3847763108502;
A* (A Star);543;Chebyshev;OnlyWhenNoObstacles;Yes (195ms );195;1196;65,3847763108502;
Best First Search;543;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;158;70,2132034355964;
Best First Search;543;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;153;70,2132034355964;
Best First Search;543;Octile;OnlyWhenNoObstacles;Yes (2ms );2;155;70,2132034355964;
Best First Search;543;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;216;77,7279220613578;
Dijkstra;543;Manhattan;OnlyWhenNoObstacles;Yes (2321ms );2321;4049;65,3847763108502;
Dijkstra;543;Euclidean;OnlyWhenNoObstacles;Yes (2316ms );2316;4049;65,3847763108502;
Dijkstra;543;Octile;OnlyWhenNoObstacles;Yes (2314ms );2314;4049;65,3847763108502;
Dijkstra;543;Chebyshev;OnlyWhenNoObstacles;Yes (2317ms );2317;4049;65,3847763108502;
A* (A Star);544;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;212;35,556349186104;
A* (A Star);544;Euclidean;OnlyWhenNoObstacles;Yes (15ms );15;263;35,556349186104;
A* (A Star);544;Octile;OnlyWhenNoObstacles;Yes (14ms );14;250;35,556349186104;
A* (A Star);544;Chebyshev;OnlyWhenNoObstacles;Yes (15ms );15;314;35,556349186104;
Best First Search;544;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;117;35,556349186104;
Best First Search;544;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;108;36,7279220613579;
Best First Search;544;Octile;OnlyWhenNoObstacles;Yes (1ms );1;106;36,7279220613579;
Best First Search;544;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;114;49,4142135623731;
Dijkstra;544;Manhattan;OnlyWhenNoObstacles;Yes (195ms );195;1230;35,556349186104;
Dijkstra;544;Euclidean;OnlyWhenNoObstacles;Yes (195ms );195;1230;35,556349186104;
Dijkstra;544;Octile;OnlyWhenNoObstacles;Yes (194ms );194;1230;35,556349186104;
Dijkstra;544;Chebyshev;OnlyWhenNoObstacles;Yes (197ms );197;1230;35,556349186104;
A* (A Star);545;Manhattan;OnlyWhenNoObstacles;Yes (11ms );11;292;64,556349186104;
A* (A Star);545;Euclidean;OnlyWhenNoObstacles;Yes (86ms );86;839;63,3847763108502;
A* (A Star);545;Octile;OnlyWhenNoObstacles;Yes (64ms );64;718;63,3847763108502;
A* (A Star);545;Chebyshev;OnlyWhenNoObstacles;Yes (147ms );147;1070;63,3847763108502;
Best First Search;545;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;212;81,9705627484771;
Best First Search;545;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;167;65,3847763108502;
Best First Search;545;Octile;OnlyWhenNoObstacles;Yes (2ms );2;159;65,3847763108502;
Best First Search;545;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;162;66,8994949366117;
Dijkstra;545;Manhattan;OnlyWhenNoObstacles;Yes (4158ms );4158;5336;63,3847763108502;
Dijkstra;545;Euclidean;OnlyWhenNoObstacles;Yes (4145ms );4145;5336;63,3847763108502;
Dijkstra;545;Octile;OnlyWhenNoObstacles;Yes (4150ms );4150;5336;63,3847763108502;
Dijkstra;545;Chebyshev;OnlyWhenNoObstacles;Yes (4151ms );4151;5336;63,3847763108502;
A* (A Star);546;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;206;28,2426406871193;
A* (A Star);546;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;252;28,2426406871193;
A* (A Star);546;Octile;OnlyWhenNoObstacles;Yes (7ms );7;240;28,2426406871193;
A* (A Star);546;Chebyshev;OnlyWhenNoObstacles;Yes (8ms );8;265;28,2426406871193;
Best First Search;546;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;107;28,2426406871193;
Best First Search;546;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;64;28,2426406871193;
Best First Search;546;Octile;OnlyWhenNoObstacles;Yes (0ms );0;66;28,2426406871193;
Best First Search;546;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;57;28,2426406871193;
Dijkstra;546;Manhattan;OnlyWhenNoObstacles;Yes (55ms );55;664;28,2426406871193;
Dijkstra;546;Euclidean;OnlyWhenNoObstacles;Yes (56ms );56;664;28,2426406871193;
Dijkstra;546;Octile;OnlyWhenNoObstacles;Yes (55ms );55;664;28,2426406871193;
Dijkstra;546;Chebyshev;OnlyWhenNoObstacles;Yes (55ms );55;664;28,2426406871193;
A* (A Star);547;Manhattan;OnlyWhenNoObstacles;Yes (14ms );14;357;103,627416997969;
A* (A Star);547;Euclidean;OnlyWhenNoObstacles;Yes (298ms );298;1559;103,041630560343;
A* (A Star);547;Octile;OnlyWhenNoObstacles;Yes (202ms );202;1288;103,041630560343;
A* (A Star);547;Chebyshev;OnlyWhenNoObstacles;Yes (550ms );550;2066;103,041630560343;
Best First Search;547;Manhattan;OnlyWhenNoObstacles;Yes (6ms );6;251;106,941125496954;
Best First Search;547;Euclidean;OnlyWhenNoObstacles;Yes (11ms );11;314;106,941125496954;
Best First Search;547;Octile;OnlyWhenNoObstacles;Yes (8ms );8;291;106,941125496954;
Best First Search;547;Chebyshev;OnlyWhenNoObstacles;Yes (15ms );15;377;135,526911934581;
Dijkstra;547;Manhattan;OnlyWhenNoObstacles;Yes (4524ms );4524;5565;103,041630560343;
Dijkstra;547;Euclidean;OnlyWhenNoObstacles;Yes (4510ms );4510;5565;103,041630560343;
Dijkstra;547;Octile;OnlyWhenNoObstacles;Yes (4546ms );4546;5565;103,041630560343;
Dijkstra;547;Chebyshev;OnlyWhenNoObstacles;Yes (4501ms );4501;5565;103,041630560343;
A* (A Star);548;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;86;25,2426406871193;
A* (A Star);548;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;124;25,2426406871193;
A* (A Star);548;Octile;OnlyWhenNoObstacles;Yes (1ms );1;90;25,2426406871193;
A* (A Star);548;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;149;25,2426406871193;
Best First Search;548;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;70;27,2426406871193;
Best First Search;548;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;66;27,2426406871193;
Best First Search;548;Octile;OnlyWhenNoObstacles;Yes (0ms );0;66;27,2426406871193;
Best First Search;548;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;70;28,6568542494924;
Dijkstra;548;Manhattan;OnlyWhenNoObstacles;Yes (29ms );29;487;25,2426406871193;
Dijkstra;548;Euclidean;OnlyWhenNoObstacles;Yes (28ms );28;487;25,2426406871193;
Dijkstra;548;Octile;OnlyWhenNoObstacles;Yes (28ms );28;487;25,2426406871193;
Dijkstra;548;Chebyshev;OnlyWhenNoObstacles;Yes (27ms );27;487;25,2426406871193;
A* (A Star);549;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;171;51,4852813742386;
A* (A Star);549;Euclidean;OnlyWhenNoObstacles;Yes (25ms );25;426;51,3847763108502;
A* (A Star);549;Octile;OnlyWhenNoObstacles;Yes (19ms );19;369;51,3847763108502;
A* (A Star);549;Chebyshev;OnlyWhenNoObstacles;Yes (42ms );42;556;51,3847763108502;
Best First Search;549;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;149;53,9705627484771;
Best First Search;549;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;122;53,6274169979695;
Best First Search;549;Octile;OnlyWhenNoObstacles;Yes (1ms );1;124;53,6274169979695;
Best First Search;549;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;130;53,1421356237309;
Dijkstra;549;Manhattan;OnlyWhenNoObstacles;Yes (291ms );291;1442;51,3847763108502;
Dijkstra;549;Euclidean;OnlyWhenNoObstacles;Yes (288ms );288;1442;51,3847763108502;
Dijkstra;549;Octile;OnlyWhenNoObstacles;Yes (295ms );295;1442;51,3847763108502;
Dijkstra;549;Chebyshev;OnlyWhenNoObstacles;Yes (289ms );289;1442;51,3847763108502;
A* (A Star);550;Manhattan;OnlyWhenNoObstacles;Yes (21ms );21;388;47,7989898732233;
A* (A Star);550;Euclidean;OnlyWhenNoObstacles;Yes (36ms );36;509;47,7989898732233;
A* (A Star);550;Octile;OnlyWhenNoObstacles;Yes (31ms );31;465;47,7989898732233;
A* (A Star);550;Chebyshev;OnlyWhenNoObstacles;Yes (52ms );52;616;47,7989898732233;
Best First Search;550;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;122;47,7989898732233;
Best First Search;550;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;121;47,7989898732233;
Best First Search;550;Octile;OnlyWhenNoObstacles;Yes (1ms );1;121;47,7989898732233;
Best First Search;550;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;127;53,3137084989848;
Dijkstra;550;Manhattan;OnlyWhenNoObstacles;Yes (872ms );872;2428;47,7989898732233;
Dijkstra;550;Euclidean;OnlyWhenNoObstacles;Yes (852ms );852;2428;47,7989898732233;
Dijkstra;550;Octile;OnlyWhenNoObstacles;Yes (850ms );850;2428;47,7989898732233;
Dijkstra;550;Chebyshev;OnlyWhenNoObstacles;Yes (855ms );855;2428;47,7989898732233;
A* (A Star);551;Manhattan;OnlyWhenNoObstacles;Yes (139ms );139;1063;101,698484809835;
A* (A Star);551;Euclidean;OnlyWhenNoObstacles;Yes (309ms );309;1547;100,526911934581;
A* (A Star);551;Octile;OnlyWhenNoObstacles;Yes (164ms );164;1141;100,526911934581;
A* (A Star);551;Chebyshev;OnlyWhenNoObstacles;Yes (616ms );616;2142;100,526911934581;
Best First Search;551;Manhattan;OnlyWhenNoObstacles;Yes (10ms );10;323;118,7695526217;
Best First Search;551;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;287;118,426406871193;
Best First Search;551;Octile;OnlyWhenNoObstacles;Yes (12ms );12;345;139,840620433566;
Best First Search;551;Chebyshev;OnlyWhenNoObstacles;Yes (12ms );12;328;130,627416997969;
Dijkstra;551;Manhattan;OnlyWhenNoObstacles;Yes (4477ms );4477;5543;100,526911934581;
Dijkstra;551;Euclidean;OnlyWhenNoObstacles;Yes (4473ms );4473;5543;100,526911934581;
Dijkstra;551;Octile;OnlyWhenNoObstacles;Yes (4491ms );4491;5543;100,526911934581;
Dijkstra;551;Chebyshev;OnlyWhenNoObstacles;Yes (4480ms );4480;5543;100,526911934581;
A* (A Star);552;Manhattan;OnlyWhenNoObstacles;Yes (35ms );35;518;100,870057685089;
A* (A Star);552;Euclidean;OnlyWhenNoObstacles;Yes (320ms );320;1554;96,5269119345812;
A* (A Star);552;Octile;OnlyWhenNoObstacles;Yes (245ms );245;1352;96,5269119345812;
A* (A Star);552;Chebyshev;OnlyWhenNoObstacles;Yes (594ms );594;2101;96,5269119345812;
Best First Search;552;Manhattan;OnlyWhenNoObstacles;Yes (14ms );14;362;118,526911934581;
Best First Search;552;Euclidean;OnlyWhenNoObstacles;Yes (13ms );13;343;137,840620433566;
Best First Search;552;Octile;OnlyWhenNoObstacles;Yes (13ms );13;343;137,840620433566;
Best First Search;552;Chebyshev;OnlyWhenNoObstacles;Yes (15ms );15;358;107,455844122716;
Dijkstra;552;Manhattan;OnlyWhenNoObstacles;Yes (5842ms );5842;6215;96,5269119345812;
Dijkstra;552;Euclidean;OnlyWhenNoObstacles;Yes (5829ms );5829;6215;96,5269119345812;
Dijkstra;552;Octile;OnlyWhenNoObstacles;Yes (5839ms );5839;6215;96,5269119345812;
Dijkstra;552;Chebyshev;OnlyWhenNoObstacles;Yes (5840ms );5840;6215;96,5269119345812;
A* (A Star);553;Manhattan;OnlyWhenNoObstacles;Yes (18ms );18;383;51,1421356237309;
A* (A Star);553;Euclidean;OnlyWhenNoObstacles;Yes (52ms );52;613;51,1421356237309;
A* (A Star);553;Octile;OnlyWhenNoObstacles;Yes (40ms );40;549;51,1421356237309;
A* (A Star);553;Chebyshev;OnlyWhenNoObstacles;Yes (73ms );73;736;51,1421356237309;
Best First Search;553;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;132;54,2132034355964;
Best First Search;553;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;136;59,3847763108502;
Best First Search;553;Octile;OnlyWhenNoObstacles;Yes (1ms );1;130;55,3847763108502;
Best First Search;553;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;124;59,7279220613578;
Dijkstra;553;Manhattan;OnlyWhenNoObstacles;Yes (1613ms );1613;3389;51,1421356237309;
Dijkstra;553;Euclidean;OnlyWhenNoObstacles;Yes (1610ms );1610;3389;51,1421356237309;
Dijkstra;553;Octile;OnlyWhenNoObstacles;Yes (1608ms );1608;3389;51,1421356237309;
Dijkstra;553;Chebyshev;OnlyWhenNoObstacles;Yes (1607ms );1607;3389;51,1421356237309;
A* (A Star);554;Manhattan;OnlyWhenNoObstacles;Yes (6ms );6;223;40,6568542494924;
A* (A Star);554;Euclidean;OnlyWhenNoObstacles;Yes (15ms );15;360;40,6568542494924;
A* (A Star);554;Octile;OnlyWhenNoObstacles;Yes (11ms );11;302;40,6568542494924;
A* (A Star);554;Chebyshev;OnlyWhenNoObstacles;Yes (23ms );23;437;40,6568542494924;
Best First Search;554;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;155;65,3847763108502;
Best First Search;554;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;170;63,1421356237309;
Best First Search;554;Octile;OnlyWhenNoObstacles;Yes (3ms );3;170;63,1421356237309;
Best First Search;554;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;128;41,2426406871193;
Dijkstra;554;Manhattan;OnlyWhenNoObstacles;Yes (601ms );601;2127;40,6568542494924;
Dijkstra;554;Euclidean;OnlyWhenNoObstacles;Yes (604ms );604;2127;40,6568542494924;
Dijkstra;554;Octile;OnlyWhenNoObstacles;Yes (598ms );598;2127;40,6568542494924;
Dijkstra;554;Chebyshev;OnlyWhenNoObstacles;Yes (601ms );601;2127;40,6568542494924;
A* (A Star);555;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;218;45,6568542494924;
A* (A Star);555;Euclidean;OnlyWhenNoObstacles;Yes (11ms );11;318;45,6568542494924;
A* (A Star);555;Octile;OnlyWhenNoObstacles;Yes (10ms );10;298;45,6568542494924;
A* (A Star);555;Chebyshev;OnlyWhenNoObstacles;Yes (18ms );18;381;45,6568542494924;
Best First Search;555;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;198;66,3847763108502;
Best First Search;555;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;175;56,142135623731;
Best First Search;555;Octile;OnlyWhenNoObstacles;Yes (2ms );2;170;56,142135623731;
Best First Search;555;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;117;45,6568542494924;
Dijkstra;555;Manhattan;OnlyWhenNoObstacles;Yes (844ms );844;2470;45,6568542494924;
Dijkstra;555;Euclidean;OnlyWhenNoObstacles;Yes (842ms );842;2470;45,6568542494924;
Dijkstra;555;Octile;OnlyWhenNoObstacles;Yes (844ms );844;2470;45,6568542494924;
Dijkstra;555;Chebyshev;OnlyWhenNoObstacles;Yes (844ms );844;2470;45,6568542494924;
A* (A Star);556;Manhattan;OnlyWhenNoObstacles;Yes (26ms );26;449;74,9705627484771;
A* (A Star);556;Euclidean;OnlyWhenNoObstacles;Yes (63ms );63;714;74,0416305603426;
A* (A Star);556;Octile;OnlyWhenNoObstacles;Yes (36ms );36;537;74,0416305603426;
A* (A Star);556;Chebyshev;OnlyWhenNoObstacles;Yes (98ms );98;852;74,0416305603426;
Best First Search;556;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;229;88,3847763108502;
Best First Search;556;Euclidean;OnlyWhenNoObstacles;Yes (5ms );5;216;89,2132034355964;
Best First Search;556;Octile;OnlyWhenNoObstacles;Yes (4ms );4;213;89,2132034355964;
Best First Search;556;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;221;88,3847763108502;
Dijkstra;556;Manhattan;OnlyWhenNoObstacles;Yes (2654ms );2654;4220;74,0416305603426;
Dijkstra;556;Euclidean;OnlyWhenNoObstacles;Yes (2655ms );2655;4220;74,0416305603426;
Dijkstra;556;Octile;OnlyWhenNoObstacles;Yes (2648ms );2648;4220;74,0416305603426;
Dijkstra;556;Chebyshev;OnlyWhenNoObstacles;Yes (2652ms );2652;4220;74,0416305603426;
A* (A Star);557;Manhattan;OnlyWhenNoObstacles;Yes (78ms );78;785;91,0416305603426;
A* (A Star);557;Euclidean;OnlyWhenNoObstacles;Yes (229ms );229;1330;88,4558441227157;
A* (A Star);557;Octile;OnlyWhenNoObstacles;Yes (143ms );143;1054;88,4558441227157;
A* (A Star);557;Chebyshev;OnlyWhenNoObstacles;Yes (346ms );346;1662;88,4558441227157;
