Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;113;Genetic Algorithm;34;WithPattern;Euclidean;Never;Yes;2557;1539;16;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;145;Genetic Algorithm;34;WithPattern;Octile;Never;Yes;6808;3685;38;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;153;Genetic Algorithm;34;WithPattern;Chebyshev;Never;Yes;10147;4502;48;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;178;Genetic Algorithm;35;WithPattern;Manhattan;Never;Yes;9216;3340;24;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;336;Genetic Algorithm;35;WithPattern;Euclidean;Never;Yes;21084;5398;56;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;196;Genetic Algorithm;35;WithPattern;Octile;Never;Yes;8275;1955;25;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;325;Genetic Algorithm;35;WithPattern;Chebyshev;Never;Yes;9667;1833;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;89;Genetic Algorithm;36;WithPattern;Manhattan;Never;Yes;3280;1708;16;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;137;Genetic Algorithm;36;WithPattern;Euclidean;Never;Yes;4856;1823;22;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;243;Genetic Algorithm;36;WithPattern;Octile;Never;Yes;23321;5810;59;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;182;Genetic Algorithm;36;WithPattern;Chebyshev;Never;Yes;7210;2316;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;37;WithPattern;Manhattan;Never;No;1213;606;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;90;Genetic Algorithm;37;WithPattern;Euclidean;Never;Yes;3245;2295;22;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;37;WithPattern;Octile;Never;No;1201;625;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;37;WithPattern;Chebyshev;Never;No;1745;636;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;225;Genetic Algorithm;38;WithPattern;Manhattan;Never;Yes;17054;4361;45;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;260;Genetic Algorithm;38;WithPattern;Euclidean;Never;Yes;26049;5972;62;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;124;Genetic Algorithm;38;WithPattern;Octile;Never;Yes;4211;1945;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;138;Genetic Algorithm;38;WithPattern;Chebyshev;Never;Yes;3215;1321;10;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;77;Genetic Algorithm;39;WithPattern;Manhattan;Never;Yes;3052;2126;27;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;58;Genetic Algorithm;39;WithPattern;Euclidean;Never;Yes;1940;1640;16;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;49;Genetic Algorithm;39;WithPattern;Octile;Never;Yes;2420;2034;23;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;66;Genetic Algorithm;39;WithPattern;Chebyshev;Never;Yes;1353;908;8;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;264;Genetic Algorithm;40;WithPattern;Manhattan;Never;Yes;14098;2610;29;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;277;Genetic Algorithm;40;WithPattern;Euclidean;Never;Yes;24864;5632;59;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;194;Genetic Algorithm;40;WithPattern;Octile;Never;Yes;14621;5668;58;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;111;Genetic Algorithm;40;WithPattern;Chebyshev;Never;Yes;3650;1754;13;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;41;WithPattern;Manhattan;Never;No;1679;819;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;168;Genetic Algorithm;41;WithPattern;Euclidean;Never;Yes;7194;2250;24;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;147;Genetic Algorithm;41;WithPattern;Octile;Never;Yes;5653;2558;28;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;41;WithPattern;Chebyshev;Never;No;1818;1076;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;181;Genetic Algorithm;42;WithPattern;Manhattan;Never;Yes;12789;4981;48;
