Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);17;WithPattern;Manhattan;Never;Yes;0;85;17;
A* (A Star);17;WithPattern;Euclidean;Never;Yes;0;101;17;
A* (A Star);17;WithPattern;Octile;Never;Yes;0;98;17;
A* (A Star);17;WithPattern;Chebyshev;Never;Yes;0;115;17;
Best First Search;17;WithPattern;Manhattan;Never;Yes;0;42;17;
Best First Search;17;WithPattern;Euclidean;Never;Yes;0;43;17;
Best First Search;17;WithPattern;Octile;Never;Yes;0;43;17;
Best First Search;17;WithPattern;Chebyshev;Never;Yes;0;43;17;
IDA* (IDA Star);17;WithPattern;Manhattan;Never;Yes;0;0;17;
IDA* (IDA Star);17;WithPattern;Euclidean;Never;Yes;6;0;17;
IDA* (IDA Star);17;WithPattern;Octile;Never;Yes;0;0;17;
IDA* (IDA Star);17;WithPattern;Chebyshev;Never;Yes;6;0;17;
Dijkstra;17;WithPattern;Manhattan;Never;Yes;9;494;17;
Dijkstra;17;WithPattern;Euclidean;Never;Yes;6;494;17;
Dijkstra;17;WithPattern;Octile;Never;Yes;6;494;17;
Dijkstra;17;WithPattern;Chebyshev;Never;Yes;6;494;17;
A* (A Star);18;WithPattern;Manhattan;Never;Yes;0;56;29;
A* (A Star);18;WithPattern;Euclidean;Never;Yes;0;143;29;
A* (A Star);18;WithPattern;Octile;Never;Yes;0;118;29;
A* (A Star);18;WithPattern;Chebyshev;Never;Yes;1;184;29;
Best First Search;18;WithPattern;Manhattan;Never;Yes;0;50;29;
Best First Search;18;WithPattern;Euclidean;Never;Yes;0;51;29;
Best First Search;18;WithPattern;Octile;Never;Yes;0;51;29;
Best First Search;18;WithPattern;Chebyshev;Never;Yes;0;69;31;
IDA* (IDA Star);18;WithPattern;Manhattan;Never;Yes;0;0;31;
IDA* (IDA Star);18;WithPattern;Euclidean;Never;Yes;18;0;31;
IDA* (IDA Star);18;WithPattern;Octile;Never;Yes;0;0;31;
IDA* (IDA Star);18;WithPattern;Chebyshev;Never;Yes;3;0;31;
Dijkstra;18;WithPattern;Manhattan;Never;Yes;19;903;29;
Dijkstra;18;WithPattern;Euclidean;Never;Yes;18;903;29;
Dijkstra;18;WithPattern;Octile;Never;Yes;17;903;29;
Dijkstra;18;WithPattern;Chebyshev;Never;Yes;17;903;29;
A* (A Star);19;WithPattern;Manhattan;Never;Yes;0;56;29;
A* (A Star);19;WithPattern;Euclidean;Never;Yes;0;143;29;
A* (A Star);19;WithPattern;Octile;Never;Yes;0;118;29;
A* (A Star);19;WithPattern;Chebyshev;Never;Yes;1;184;29;
Best First Search;19;WithPattern;Manhattan;Never;Yes;0;50;29;
Best First Search;19;WithPattern;Euclidean;Never;Yes;0;51;29;
Best First Search;19;WithPattern;Octile;Never;Yes;0;51;29;
Best First Search;19;WithPattern;Chebyshev;Never;Yes;0;69;31;
IDA* (IDA Star);19;WithPattern;Manhattan;Never;Yes;0;0;31;
IDA* (IDA Star);19;WithPattern;Euclidean;Never;Yes;17;0;31;
IDA* (IDA Star);19;WithPattern;Octile;Never;Yes;0;0;31;
IDA* (IDA Star);19;WithPattern;Chebyshev;Never;Yes;3;0;31;
Dijkstra;19;WithPattern;Manhattan;Never;Yes;18;903;29;
Dijkstra;19;WithPattern;Euclidean;Never;Yes;17;903;29;
Dijkstra;19;WithPattern;Octile;Never;Yes;17;903;29;
Dijkstra;19;WithPattern;Chebyshev;Never;Yes;17;903;29;
A* (A Star);20;WithPattern;Manhattan;Never;Yes;159;2442;116;
A* (A Star);20;WithPattern;Euclidean;Never;Yes;229;3517;116;
A* (A Star);20;WithPattern;Octile;Never;Yes;210;3330;116;
