Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);25;File;Euclidean;Never;Yes;0;23;8;
A* (A Star);25;File;Octile;Never;Yes;0;23;8;
A* (A Star);25;File;Chebyshev;Never;Yes;0;25;8;
Best First Search;25;File;Manhattan;Never;Yes;0;25;8;
Best First Search;25;File;Euclidean;Never;Yes;0;25;8;
Best First Search;25;File;Octile;Never;Yes;0;25;8;
Best First Search;25;File;Chebyshev;Never;Yes;0;25;8;
Dijkstra;25;File;Manhattan;Never;Yes;0;89;8;
Dijkstra;25;File;Euclidean;Never;Yes;0;89;8;
Dijkstra;25;File;Octile;Never;Yes;0;89;8;
Dijkstra;25;File;Chebyshev;Never;Yes;0;89;8;
A* (A Star);26;File;Manhattan;Never;Yes;0;17;7;
A* (A Star);26;File;Euclidean;Never;Yes;0;17;7;
A* (A Star);26;File;Octile;Never;Yes;0;17;7;
A* (A Star);26;File;Chebyshev;Never;Yes;0;17;7;
Best First Search;26;File;Manhattan;Never;Yes;0;17;7;
Best First Search;26;File;Euclidean;Never;Yes;0;17;7;
Best First Search;26;File;Octile;Never;Yes;0;17;7;
Best First Search;26;File;Chebyshev;Never;Yes;0;17;7;
Dijkstra;26;File;Manhattan;Never;Yes;0;22;7;
Dijkstra;26;File;Euclidean;Never;Yes;0;22;7;
Dijkstra;26;File;Octile;Never;Yes;0;22;7;
Dijkstra;26;File;Chebyshev;Never;Yes;0;22;7;
A* (A Star);27;File;Manhattan;Never;Yes;0;30;9;
A* (A Star);27;File;Euclidean;Never;Yes;0;32;9;
A* (A Star);27;File;Octile;Never;Yes;0;32;9;
A* (A Star);27;File;Chebyshev;Never;Yes;0;36;9;
Best First Search;27;File;Manhattan;Never;Yes;0;36;9;
Best First Search;27;File;Euclidean;Never;Yes;0;36;9;
Best First Search;27;File;Octile;Never;Yes;0;36;9;
Best First Search;27;File;Chebyshev;Never;Yes;0;36;9;
Dijkstra;27;File;Manhattan;Never;Yes;0;106;9;
Dijkstra;27;File;Euclidean;Never;Yes;0;106;9;
Dijkstra;27;File;Octile;Never;Yes;0;106;9;
Dijkstra;27;File;Chebyshev;Never;Yes;0;106;9;
A* (A Star);28;File;Manhattan;Never;Yes;0;40;11;
A* (A Star);28;File;Euclidean;Never;Yes;0;41;11;
A* (A Star);28;File;Octile;Never;Yes;0;41;11;
A* (A Star);28;File;Chebyshev;Never;Yes;0;46;11;
Best First Search;28;File;Manhattan;Never;Yes;0;46;11;
Best First Search;28;File;Euclidean;Never;Yes;0;46;11;
Best First Search;28;File;Octile;Never;Yes;0;46;11;
Best First Search;28;File;Chebyshev;Never;Yes;0;46;11;
Dijkstra;28;File;Manhattan;Never;Yes;0;157;11;
Dijkstra;28;File;Euclidean;Never;Yes;0;157;11;
Dijkstra;28;File;Octile;Never;Yes;0;157;11;
Dijkstra;28;File;Chebyshev;Never;Yes;1;157;11;
A* (A Star);29;File;Manhattan;Never;Yes;0;34;12;
A* (A Star);29;File;Euclidean;Never;Yes;0;52;12;
A* (A Star);29;File;Octile;Never;Yes;0;52;12;
A* (A Star);29;File;Chebyshev;Never;Yes;0;65;12;
Best First Search;29;File;Manhattan;Never;Yes;0;65;14;
Best First Search;29;File;Euclidean;Never;Yes;0;65;12;
Best First Search;29;File;Octile;Never;Yes;0;65;12;
Best First Search;29;File;Chebyshev;Never;Yes;0;65;14;
Dijkstra;29;File;Manhattan;Never;Yes;2;215;12;
Dijkstra;29;File;Euclidean;Never;Yes;2;215;12;
Dijkstra;29;File;Octile;Never;Yes;1;215;12;
Dijkstra;29;File;Chebyshev;Never;Yes;1;215;12;
A* (A Star);30;File;Manhattan;Never;Yes;0;31;16;
A* (A Star);30;File;Euclidean;Never;Yes;0;31;16;
A* (A Star);30;File;Octile;Never;Yes;0;31;16;
A* (A Star);30;File;Chebyshev;Never;Yes;0;31;16;
Best First Search;30;File;Manhattan;Never;Yes;0;31;16;
Best First Search;30;File;Euclidean;Never;Yes;0;31;16;
Best First Search;30;File;Octile;Never;Yes;0;31;16;
Best First Search;30;File;Chebyshev;Never;Yes;0;31;16;
Dijkstra;30;File;Manhattan;Never;Yes;0;31;16;
Dijkstra;30;File;Euclidean;Never;Yes;0;31;16;
Dijkstra;30;File;Octile;Never;Yes;0;31;16;
Dijkstra;30;File;Chebyshev;Never;Yes;0;31;16;
A* (A Star);31;File;Manhattan;Never;Yes;0;59;21;
A* (A Star);31;File;Euclidean;Never;Yes;0;93;21;
A* (A Star);31;File;Octile;Never;Yes;0;93;21;
A* (A Star);31;File;Chebyshev;Never;Yes;0;110;21;
Best First Search;31;File;Manhattan;Never;Yes;0;110;21;
Best First Search;31;File;Euclidean;Never;Yes;0;110;21;
Best First Search;31;File;Octile;Never;Yes;0;110;21;
