alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);42;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;44;15,2426406871193;
A* (A Star);42;Octile;OnlyWhenNoObstacles;Yes (0ms );0;44;15,2426406871193;
A* (A Star);42;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;45;15,2426406871193;
Best First Search;42;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;36;16,0710678118655;
Best First Search;42;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;37;16,0710678118655;
Best First Search;42;Octile;OnlyWhenNoObstacles;Yes (0ms );0;37;16,0710678118655;
Best First Search;42;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;39;15,2426406871193;
Dijkstra;42;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;85;15,2426406871193;
Dijkstra;42;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;85;15,2426406871193;
Dijkstra;42;Octile;OnlyWhenNoObstacles;Yes (1ms );1;85;15,2426406871193;
Dijkstra;42;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;85;15,2426406871193;
IDA* (IDA Star);42;Manhattan;OnlyWhenNoObstacles;Yes (76ms );76;0;15,2426406871193;
IDA* (IDA Star);42;Euclidean;OnlyWhenNoObstacles;Yes (892ms );892;0;15,2426406871193;
IDA* (IDA Star);42;Octile;OnlyWhenNoObstacles;Yes (150ms );150;0;15,2426406871193;
IDA* (IDA Star);42;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);43;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;33;13,8284271247462;
A* (A Star);43;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;42;13,8284271247462;
A* (A Star);43;Octile;OnlyWhenNoObstacles;Yes (0ms );0;42;13,8284271247462;
A* (A Star);43;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;46;13,8284271247462;
Best First Search;43;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;26;13,8284271247462;
Best First Search;43;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;29;13,8284271247462;
Best First Search;43;Octile;OnlyWhenNoObstacles;Yes (0ms );0;29;13,8284271247462;
Best First Search;43;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;29;13,8284271247462;
Dijkstra;43;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;54;13,8284271247462;
Dijkstra;43;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;54;13,8284271247462;
Dijkstra;43;Octile;OnlyWhenNoObstacles;Yes (0ms );0;54;13,8284271247462;
Dijkstra;43;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;54;13,8284271247462;
IDA* (IDA Star);43;Manhattan;OnlyWhenNoObstacles;Yes (299ms );299;0;13,8284271247462;
IDA* (IDA Star);43;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);43;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);43;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);44;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;59;20,4852813742386;
A* (A Star);44;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;74;20,4852813742386;
A* (A Star);44;Octile;OnlyWhenNoObstacles;Yes (0ms );0;71;20,4852813742386;
A* (A Star);44;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;83;20,4852813742386;
Best First Search;44;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;55;20,4852813742386;
Best First Search;44;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;55;20,4852813742386;
Best First Search;44;Octile;OnlyWhenNoObstacles;Yes (0ms );0;54;20,4852813742386;
Best First Search;44;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;54;20,4852813742386;
Dijkstra;44;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;219;20,4852813742386;
Dijkstra;44;Euclidean;OnlyWhenNoObstacles;Yes (9ms );9;219;20,4852813742386;
Dijkstra;44;Octile;OnlyWhenNoObstacles;Yes (7ms );7;219;20,4852813742386;
Dijkstra;44;Chebyshev;OnlyWhenNoObstacles;Yes (9ms );9;219;20,4852813742386;
IDA* (IDA Star);44;Manhattan;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);44;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);44;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);44;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);45;Manhattan;Never;Yes (0ms );0;65;22;
A* (A Star);45;Euclidean;Never;Yes (0ms );0;76;22;
A* (A Star);45;Octile;Never;Yes (0ms );0;70;22;
A* (A Star);45;Chebyshev;Never;Yes (1ms );1;85;22;
Best First Search;45;Manhattan;Never;Yes (0ms );0;35;22;
Best First Search;45;Euclidean;Never;Yes (0ms );0;33;22;
Best First Search;45;Octile;Never;Yes (0ms );0;33;22;
Best First Search;45;Chebyshev;Never;Yes (0ms );0;33;22;
Dijkstra;45;Manhattan;Never;Yes (2ms );2;146;22;
Dijkstra;45;Euclidean;Never;Yes (3ms );3;146;22;
Dijkstra;45;Octile;Never;Yes (1ms );1;146;22;
Dijkstra;45;Chebyshev;Never;Yes (2ms );2;146;22;
IDA* (IDA Star);45;Manhattan;Never;Yes (84ms );84;0;22;
IDA* (IDA Star);45;Euclidean;Never;Yes (982ms );982;0;22;
IDA* (IDA Star);45;Octile;Never;Yes (212ms );212;0;22;
IDA* (IDA Star);45;Chebyshev;Never;Yes (214ms );214;0;22;
A* (A Star);46;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;30;10,8994949366117;
A* (A Star);46;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;32;10,8994949366117;
A* (A Star);46;Octile;IfAtMostOneObstacle;Yes (0ms );0;31;10,8994949366117;
A* (A Star);46;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;39;10,8994949366117;
Best First Search;46;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;29;10,8994949366117;
Best First Search;46;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;29;10,8994949366117;
Best First Search;46;Octile;IfAtMostOneObstacle;Yes (0ms );0;29;10,8994949366117;
Best First Search;46;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;28;10,8994949366117;
Dijkstra;46;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;179;10,8994949366117;
Dijkstra;46;Euclidean;IfAtMostOneObstacle;Yes (8ms );8;179;10,8994949366117;
Dijkstra;46;Octile;IfAtMostOneObstacle;Yes (9ms );9;179;10,8994949366117;
Dijkstra;46;Chebyshev;IfAtMostOneObstacle;Yes (5ms );5;179;10,8994949366117;
IDA* (IDA Star);46;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;10,8994949366117;
IDA* (IDA Star);46;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;0;10,8994949366117;
IDA* (IDA Star);46;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;10,8994949366117;
IDA* (IDA Star);46;Chebyshev;IfAtMostOneObstacle;Yes (5ms );5;0;10,8994949366117;
A* (A Star);47;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;34;14,4852813742386;
A* (A Star);47;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;47;14,4852813742386;
A* (A Star);47;Octile;IfAtMostOneObstacle;Yes (0ms );0;44;14,4852813742386;
A* (A Star);47;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;67;14,4852813742386;
Best First Search;47;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;34;15,3137084989848;
Best First Search;47;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;34;15,8994949366117;
Best First Search;47;Octile;IfAtMostOneObstacle;Yes (0ms );0;44;15,8994949366117;
Best First Search;47;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;44;15,0710678118655;
Dijkstra;47;Manhattan;IfAtMostOneObstacle;Yes (15ms );15;251;14,4852813742386;
Dijkstra;47;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;251;14,4852813742386;
Dijkstra;47;Octile;IfAtMostOneObstacle;Yes (9ms );9;251;14,4852813742386;
Dijkstra;47;Chebyshev;IfAtMostOneObstacle;Yes (9ms );9;251;14,4852813742386;
IDA* (IDA Star);47;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;14,4852813742386;
IDA* (IDA Star);47;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;0;14,4852813742386;
IDA* (IDA Star);47;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;14,4852813742386;
IDA* (IDA Star);47;Chebyshev;IfAtMostOneObstacle;Yes (18ms );18;0;14,4852813742386;
A* (A Star);48;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;29;12,0710678118655;
A* (A Star);48;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;38;12,0710678118655;
A* (A Star);48;Octile;IfAtMostOneObstacle;Yes (0ms );0;34;12,0710678118655;
A* (A Star);48;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;52;12,0710678118655;
Best First Search;48;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;29;12,0710678118655;
Best First Search;48;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;29;12,0710678118655;
Best First Search;48;Octile;IfAtMostOneObstacle;Yes (0ms );0;29;12,0710678118655;
Best First Search;48;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;31;12,0710678118655;
Dijkstra;48;Manhattan;IfAtMostOneObstacle;Yes (7ms );7;195;12,0710678118655;
Dijkstra;48;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;195;12,0710678118655;
Dijkstra;48;Octile;IfAtMostOneObstacle;Yes (5ms );5;195;12,0710678118655;
Dijkstra;48;Chebyshev;IfAtMostOneObstacle;Yes (6ms );6;195;12,0710678118655;
IDA* (IDA Star);48;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;12,0710678118655;
IDA* (IDA Star);48;Euclidean;IfAtMostOneObstacle;Yes (11ms );11;0;12,0710678118655;
IDA* (IDA Star);48;Octile;IfAtMostOneObstacle;Yes (1ms );1;0;12,0710678118655;
IDA* (IDA Star);48;Chebyshev;IfAtMostOneObstacle;Yes (71ms );71;0;12,0710678118655;
A* (A Star);49;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;65;19,7279220613579;
A* (A Star);49;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;73;19,7279220613579;
A* (A Star);49;Octile;IfAtMostOneObstacle;Yes (3ms );3;69;19,7279220613579;
A* (A Star);49;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;80;19,7279220613579;
Best First Search;49;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;57;21,3847763108502;
Best First Search;49;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;48;21,3847763108502;
Best First Search;49;Octile;IfAtMostOneObstacle;Yes (0ms );0;48;21,3847763108502;
Best First Search;49;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;50;19,7279220613579;
Dijkstra;49;Manhattan;IfAtMostOneObstacle;Yes (24ms );24;342;19,7279220613579;
Dijkstra;49;Euclidean;IfAtMostOneObstacle;Yes (22ms );22;342;19,7279220613579;
Dijkstra;49;Octile;IfAtMostOneObstacle;Yes (16ms );16;342;19,7279220613579;
Dijkstra;49;Chebyshev;IfAtMostOneObstacle;Yes (22ms );22;342;19,7279220613579;
IDA* (IDA Star);49;Manhattan;IfAtMostOneObstacle;Yes (70ms );70;0;19,7279220613579;
IDA* (IDA Star);49;Euclidean;IfAtMostOneObstacle;Yes (583ms );583;0;19,7279220613579;
IDA* (IDA Star);49;Octile;IfAtMostOneObstacle;Yes (22ms );22;0;19,7279220613579;
IDA* (IDA Star);49;Chebyshev;IfAtMostOneObstacle;No;1001;0;-1;
A* (A Star);50;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;207;37,7989898732233;
A* (A Star);50;Euclidean;IfAtMostOneObstacle;Yes (9ms );9;270;36,6274169979695;
A* (A Star);50;Octile;IfAtMostOneObstacle;Yes (12ms );12;258;36,6274169979695;
A* (A Star);50;Chebyshev;IfAtMostOneObstacle;Yes (12ms );12;291;36,6274169979695;
Best First Search;50;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;102;40,2842712474619;
Best First Search;50;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;125;40,2842712474619;
Best First Search;50;Octile;IfAtMostOneObstacle;Yes (3ms );3;125;40,2842712474619;
Best First Search;50;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;154;41,2132034355964;
Dijkstra;50;Manhattan;IfAtMostOneObstacle;Yes (31ms );31;431;36,6274169979695;
Dijkstra;50;Euclidean;IfAtMostOneObstacle;Yes (28ms );28;431;36,6274169979695;
Dijkstra;50;Octile;IfAtMostOneObstacle;Yes (34ms );34;431;36,6274169979695;
Dijkstra;50;Chebyshev;IfAtMostOneObstacle;Yes (29ms );29;431;36,6274169979695;
IDA* (IDA Star);50;Manhattan;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);50;Euclidean;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);50;Octile;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);50;Chebyshev;IfAtMostOneObstacle;No;1001;0;-1;
A* (A Star);51;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;89;33,3847763108502;
A* (A Star);51;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;145;31,9705627484771;
A* (A Star);51;Octile;IfAtMostOneObstacle;Yes (1ms );1;90;31,9705627484771;
A* (A Star);51;Chebyshev;IfAtMostOneObstacle;Yes (6ms );6;218;31,9705627484771;
Best First Search;51;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;82;35,0416305603426;
Best First Search;51;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;67;31,9705627484771;
Best First Search;51;Octile;IfAtMostOneObstacle;Yes (0ms );0;67;31,9705627484771;
Best First Search;51;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;118;38,7989898732233;
Dijkstra;51;Manhattan;IfAtMostOneObstacle;Yes (41ms );41;486;31,9705627484771;
Dijkstra;51;Euclidean;IfAtMostOneObstacle;Yes (32ms );32;486;31,9705627484771;
Dijkstra;51;Octile;IfAtMostOneObstacle;Yes (45ms );45;486;31,9705627484771;
Dijkstra;51;Chebyshev;IfAtMostOneObstacle;Yes (39ms );39;486;31,9705627484771;
IDA* (IDA Star);51;Manhattan;IfAtMostOneObstacle;Yes (7ms );7;0;31,9705627484771;
IDA* (IDA Star);51;Euclidean;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);51;Octile;IfAtMostOneObstacle;Yes (2ms );2;0;31,9705627484771;
IDA* (IDA Star);51;Chebyshev;IfAtMostOneObstacle;No;1001;0;-1;
A* (A Star);52;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;97;27,8994949366117;
A* (A Star);52;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;123;27,8994949366117;
A* (A Star);52;Octile;IfAtMostOneObstacle;Yes (3ms );3;116;27,8994949366117;
A* (A Star);52;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;140;27,8994949366117;
Best First Search;52;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;126;52,5269119345812;
Best First Search;52;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;127;52,5269119345812;
Best First Search;52;Octile;IfAtMostOneObstacle;Yes (5ms );5;128;52,5269119345812;
Best First Search;52;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;138;44,8700576850888;
Dijkstra;52;Manhattan;IfAtMostOneObstacle;Yes (32ms );32;470;27,8994949366117;
Dijkstra;52;Euclidean;IfAtMostOneObstacle;Yes (33ms );33;470;27,8994949366117;
Dijkstra;52;Octile;IfAtMostOneObstacle;Yes (30ms );30;470;27,8994949366117;
Dijkstra;52;Chebyshev;IfAtMostOneObstacle;Yes (33ms );33;470;27,8994949366117;
IDA* (IDA Star);52;Manhattan;IfAtMostOneObstacle;Yes (359ms );359;0;27,8994949366117;
IDA* (IDA Star);52;Euclidean;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);52;Octile;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);52;Chebyshev;IfAtMostOneObstacle;No;1001;0;-1;
A* (A Star);53;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;78;24,142135623731;
A* (A Star);53;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;94;24,142135623731;
A* (A Star);53;Octile;IfAtMostOneObstacle;Yes (1ms );1;83;24,142135623731;
A* (A Star);53;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;112;24,142135623731;
Best First Search;53;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;61;25,7989898732233;
Best First Search;53;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;61;25,7989898732233;
Best First Search;53;Octile;IfAtMostOneObstacle;Yes (0ms );0;60;25,7989898732233;
Best First Search;53;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;57;24,142135623731;
Dijkstra;53;Manhattan;IfAtMostOneObstacle;Yes (24ms );24;416;24,142135623731;
Dijkstra;53;Euclidean;IfAtMostOneObstacle;Yes (33ms );33;416;24,142135623731;
Dijkstra;53;Octile;IfAtMostOneObstacle;Yes (21ms );21;416;24,142135623731;
Dijkstra;53;Chebyshev;IfAtMostOneObstacle;Yes (28ms );28;416;24,142135623731;
IDA* (IDA Star);53;Manhattan;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);53;Euclidean;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);53;Octile;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);53;Chebyshev;IfAtMostOneObstacle;No;1001;0;-1;
A* (A Star);54;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;37;14,4852813742386;
A* (A Star);54;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;53;14,4852813742386;
A* (A Star);54;Octile;IfAtMostOneObstacle;Yes (0ms );0;51;14,4852813742386;
A* (A Star);54;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;68;14,4852813742386;
Best First Search;54;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;33;14,4852813742386;
Best First Search;54;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;33;14,4852813742386;
Best First Search;54;Octile;IfAtMostOneObstacle;Yes (0ms );0;33;14,4852813742386;
Best First Search;54;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;29;15,0710678118655;
Dijkstra;54;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;200;14,4852813742386;
Dijkstra;54;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;200;14,4852813742386;
Dijkstra;54;Octile;IfAtMostOneObstacle;Yes (5ms );5;200;14,4852813742386;
Dijkstra;54;Chebyshev;IfAtMostOneObstacle;Yes (9ms );9;200;14,4852813742386;
IDA* (IDA Star);54;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;14,4852813742386;
IDA* (IDA Star);54;Euclidean;IfAtMostOneObstacle;Yes (19ms );19;0;14,4852813742386;
IDA* (IDA Star);54;Octile;IfAtMostOneObstacle;Yes (6ms );6;0;14,4852813742386;
IDA* (IDA Star);54;Chebyshev;IfAtMostOneObstacle;Yes (12ms );12;0;14,4852813742386;
A* (A Star);55;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;228;33,9705627484771;
A* (A Star);55;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;261;33,9705627484771;
A* (A Star);55;Octile;IfAtMostOneObstacle;Yes (8ms );8;235;33,9705627484771;
A* (A Star);55;Chebyshev;IfAtMostOneObstacle;Yes (13ms );13;283;33,9705627484771;
Best First Search;55;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;127;39,0416305603426;
Best First Search;55;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;104;42,698484809835;
Best First Search;55;Octile;IfAtMostOneObstacle;Yes (1ms );1;103;42,698484809835;
Best First Search;55;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;103;43,6274169979695;
Dijkstra;55;Manhattan;IfAtMostOneObstacle;Yes (37ms );37;482;33,9705627484771;
Dijkstra;55;Euclidean;IfAtMostOneObstacle;Yes (40ms );40;482;33,9705627484771;
Dijkstra;55;Octile;IfAtMostOneObstacle;Yes (32ms );32;482;33,9705627484771;
Dijkstra;55;Chebyshev;IfAtMostOneObstacle;Yes (37ms );37;482;33,9705627484771;
IDA* (IDA Star);55;Manhattan;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);55;Euclidean;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);55;Octile;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);55;Chebyshev;IfAtMostOneObstacle;No;1001;0;-1;
A* (A Star);56;Manhattan;Never;Yes (0ms );0;57;14;
A* (A Star);56;Euclidean;Never;Yes (0ms );0;60;14;
A* (A Star);56;Octile;Never;Yes (0ms );0;57;14;
A* (A Star);56;Chebyshev;Never;Yes (0ms );0;62;14;
Best First Search;56;Manhattan;Never;Yes (0ms );0;39;14;
Best First Search;56;Euclidean;Never;Yes (0ms );0;38;14;
Best First Search;56;Octile;Never;Yes (0ms );0;38;14;
Best First Search;56;Chebyshev;Never;Yes (0ms );0;38;14;
Dijkstra;56;Manhattan;Never;Yes (0ms );0;84;14;
Dijkstra;56;Euclidean;Never;Yes (0ms );0;84;14;
Dijkstra;56;Octile;Never;Yes (0ms );0;84;14;
Dijkstra;56;Chebyshev;Never;Yes (0ms );0;84;14;
IDA* (IDA Star);56;Manhattan;Never;Yes (24ms );24;0;14;
IDA* (IDA Star);56;Euclidean;Never;Yes (405ms );405;0;14;
IDA* (IDA Star);56;Octile;Never;Yes (123ms );123;0;14;
IDA* (IDA Star);56;Chebyshev;Never;Yes (148ms );148;0;14;
A* (A Star);57;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;52;16,8994949366117;
A* (A Star);57;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;63;16,8994949366117;
A* (A Star);57;Octile;IfAtMostOneObstacle;Yes (0ms );0;58;16,8994949366117;
A* (A Star);57;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;77;16,8994949366117;
Best First Search;57;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;49;17,7279220613579;
Best First Search;57;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;42;17,7279220613579;
Best First Search;57;Octile;IfAtMostOneObstacle;Yes (0ms );0;44;17,7279220613579;
Best First Search;57;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;53;17,4852813742386;
Dijkstra;57;Manhattan;IfAtMostOneObstacle;Yes (21ms );21;367;16,8994949366117;
Dijkstra;57;Euclidean;IfAtMostOneObstacle;Yes (20ms );20;367;16,8994949366117;
Dijkstra;57;Octile;IfAtMostOneObstacle;Yes (20ms );20;367;16,8994949366117;
Dijkstra;57;Chebyshev;IfAtMostOneObstacle;Yes (19ms );19;367;16,8994949366117;
IDA* (IDA Star);57;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;16,8994949366117;
IDA* (IDA Star);57;Euclidean;IfAtMostOneObstacle;Yes (10ms );10;0;16,8994949366117;
IDA* (IDA Star);57;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;16,8994949366117;
IDA* (IDA Star);57;Chebyshev;IfAtMostOneObstacle;Yes (28ms );28;0;16,8994949366117;
A* (A Star);58;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;40;11,8994949366117;
A* (A Star);58;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;43;11,8994949366117;
A* (A Star);58;Octile;IfAtMostOneObstacle;Yes (0ms );0;43;11,8994949366117;
A* (A Star);58;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;43;11,8994949366117;
Best First Search;58;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;28;11,8994949366117;
Best First Search;58;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;27;11,8994949366117;
Best First Search;58;Octile;IfAtMostOneObstacle;Yes (0ms );0;27;11,8994949366117;
Best First Search;58;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;33;13,0710678118655;
Dijkstra;58;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;118;11,8994949366117;
Dijkstra;58;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;118;11,8994949366117;
Dijkstra;58;Octile;IfAtMostOneObstacle;Yes (2ms );2;118;11,8994949366117;
Dijkstra;58;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;118;11,8994949366117;
IDA* (IDA Star);58;Manhattan;IfAtMostOneObstacle;Yes (8ms );8;0;11,8994949366117;
IDA* (IDA Star);58;Euclidean;IfAtMostOneObstacle;Yes (37ms );37;0;11,8994949366117;
IDA* (IDA Star);58;Octile;IfAtMostOneObstacle;Yes (4ms );4;0;11,8994949366117;
IDA* (IDA Star);58;Chebyshev;IfAtMostOneObstacle;Yes (31ms );31;0;11,8994949366117;
A* (A Star);59;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;179;29,9705627484771;
A* (A Star);59;Euclidean;IfAtMostOneObstacle;Yes (10ms );10;237;29,3847763108502;
A* (A Star);59;Octile;IfAtMostOneObstacle;Yes (8ms );8;221;29,3847763108502;
A* (A Star);59;Chebyshev;IfAtMostOneObstacle;Yes (10ms );10;259;29,3847763108502;
Best First Search;59;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;90;36,4558441227157;
Best First Search;59;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;80;34,4558441227157;
Best First Search;59;Octile;IfAtMostOneObstacle;Yes (1ms );1;80;34,4558441227157;
Best First Search;59;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;90;29,9705627484771;
Dijkstra;59;Manhattan;IfAtMostOneObstacle;Yes (42ms );42;454;29,3847763108502;
Dijkstra;59;Euclidean;IfAtMostOneObstacle;Yes (35ms );35;454;29,3847763108502;
Dijkstra;59;Octile;IfAtMostOneObstacle;Yes (34ms );34;454;29,3847763108502;
Dijkstra;59;Chebyshev;IfAtMostOneObstacle;Yes (32ms );32;454;29,3847763108502;
IDA* (IDA Star);59;Manhattan;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);59;Euclidean;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);59;Octile;IfAtMostOneObstacle;No;1001;0;-1;
IDA* (IDA Star);59;Chebyshev;IfAtMostOneObstacle;No;1001;0;-1;
A* (A Star);60;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;41;11,6568542494924;
A* (A Star);60;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;44;11,6568542494924;
A* (A Star);60;Octile;IfAtMostOneObstacle;Yes (0ms );0;42;11,6568542494924;
A* (A Star);60;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;49;11,6568542494924;
Best First Search;60;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;36;12,4852813742386;
Best First Search;60;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;34;12,4852813742386;
Best First Search;60;Octile;IfAtMostOneObstacle;Yes (0ms );0;34;12,4852813742386;
Best First Search;60;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;27;11,6568542494924;
Dijkstra;60;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;170;11,6568542494924;
Dijkstra;60;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;170;11,6568542494924;
Dijkstra;60;Octile;IfAtMostOneObstacle;Yes (4ms );4;170;11,6568542494924;
