Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;74;Genetic Algorithm;17;Random;Manhattan;Always;Yes;2889;1316;4,41421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;256;Genetic Algorithm;17;Random;Euclidean;Always;Yes;15979;2448;3,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;55;Genetic Algorithm;17;Random;Octile;Always;Yes;1970;1277;7,07106781186548;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;166;Genetic Algorithm;17;Random;Chebyshev;Always;Yes;8278;1661;18,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;91;Genetic Algorithm;18;Random;Manhattan;Always;Yes;5958;1929;28,2132034355964;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;195;Genetic Algorithm;18;Random;Euclidean;Always;Yes;7731;1405;15,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;121;Genetic Algorithm;18;Random;Octile;Always;Yes;5254;1620;15,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;159;Genetic Algorithm;18;Random;Chebyshev;Always;Yes;4898;1032;13,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;67;Genetic Algorithm;19;Random;Manhattan;Always;Yes;4219;1787;27,2132034355964;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;60;Genetic Algorithm;19;Random;Euclidean;Always;Yes;3763;1709;26,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;31;Genetic Algorithm;19;Random;Octile;Always;Yes;1625;1431;13,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;39;Genetic Algorithm;19;Random;Chebyshev;Always;Yes;2175;1556;16,5563491861041;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;199;Genetic Algorithm;20;Random;Manhattan;Always;Yes;6880;1272;14,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;156;Genetic Algorithm;20;Random;Euclidean;Always;Yes;5225;1143;12,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;185;Genetic Algorithm;20;Random;Octile;Always;Yes;7141;1474;11,8994949366117;
