alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Euclidean;IfAtMostOneObstacle;No;15739;748;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Euclidean;IfAtMostOneObstacle;No;30719;1207;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;599;Genetic Algorithm;6;Euclidean;IfAtMostOneObstacle;Yes (14177ms );14177;1036;11,8994949366117;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Euclidean;IfAtMostOneObstacle;No;31283;1199;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Euclidean;IfAtMostOneObstacle;No;33109;1215;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;No;18131;927;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;No;16591;728;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;No;17475;901;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;No;15443;1129;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;No;29682;1150;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;No;30181;1317;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;No;35309;1325;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;380;Genetic Algorithm;6;Octile;IfAtMostOneObstacle;Yes (9590ms );9590;913;8,65685424949238;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;No;13466;899;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;No;13039;915;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;No;13095;867;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;No;13097;795;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;492;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;Yes (8457ms );8457;805;9,48528137423857;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;316;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;Yes (6752ms );6752;967;12,3137084989848;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;535;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;Yes (11704ms );11704;907;10,4852813742386;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;852;Genetic Algorithm;7;Manhattan;IfAtMostOneObstacle;Yes (18923ms );18923;1020;15,7279220613579;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;No;12762;843;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;No;12799;792;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;No;13137;852;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;No;13286;802;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;981;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;Yes (22563ms );22563;957;6,24264068711928;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;0;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;0;17,142135623731;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;321;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;Yes (7484ms );7484;886;9,07106781186548;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Euclidean;IfAtMostOneObstacle;No;20304;910;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;No;13033;896;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;No;12532;924;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;No;12693;883;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;No;13298;748;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;342;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;Yes (8553ms );8553;965;13,8994949366117;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;No;23473;928;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;462;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;Yes (10171ms );10171;896;9,48528137423857;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;345;Genetic Algorithm;7;Octile;IfAtMostOneObstacle;Yes (6751ms );6751;836;7,82842712474619;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;No;11001;783;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;No;10963;883;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;No;14308;888;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;No;10812;897;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;No;26383;1283;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;No;21431;926;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;914;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;Yes (24195ms );24195;1219;12,0710678118655;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;294;Genetic Algorithm;8;Manhattan;IfAtMostOneObstacle;Yes (8026ms );8026;1020;9,07106781186548;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;No;12668;737;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;No;14762;892;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;No;10687;861;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;No;10994;691;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;No;24198;1068;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;604;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;Yes (14245ms );14245;1148;12,4852813742386;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;760;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;Yes (17458ms );17458;981;12,4852813742386;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Euclidean;IfAtMostOneObstacle;No;21537;996;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;No;11250;715;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;No;10575;872;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;No;10798;776;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;No;10779;806;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;No;23964;1045;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;936;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;Yes (23499ms );23499;1112;7,07106781186548;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;No;23914;934;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;8;Octile;IfAtMostOneObstacle;No;20658;838;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Manhattan;Always;No;18708;907;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Manhattan;Always;No;19558;866;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Manhattan;Always;No;18832;867;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Manhattan;Always;No;18960;1065;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Manhattan;Always;No;32730;1129;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Manhattan;Always;No;31837;1108;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;380;Genetic Algorithm;9;Manhattan;Always;Yes (8791ms );8791;855;9,65685424949238;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Manhattan;Always;No;30943;1072;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;3;Genetic Algorithm;9;Euclidean;Always;Yes (140ms );140;1193;44,4558441227157;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Euclidean;Always;No;18614;863;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Euclidean;Always;No;19693;908;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Euclidean;Always;No;19870;1024;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;279;Genetic Algorithm;9;Euclidean;Always;Yes (8463ms );8463;1149;15,4852813742386;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;698;Genetic Algorithm;9;Euclidean;Always;Yes (18983ms );18983;1220;12,6568542494924;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Euclidean;Always;No;31072;1122;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Euclidean;Always;No;31191;1187;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Octile;Always;No;20450;911;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Octile;Always;No;20077;988;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Octile;Always;No;17093;1042;-1;
FitnessWithCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Octile;Always;No;18427;1155;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;423;Genetic Algorithm;9;Octile;Always;Yes (10628ms );10628;893;12,0710678118655;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Octile;Always;No;31942;1104;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;9;Octile;Always;No;31087;1224;-1;
FitnessWithCollisionDetectionAndCirclicValidation;MutateEM;CrossoverPBX;SelectionRouletteWheel;790;Genetic Algorithm;9;Octile;Always;Yes (27079ms );27079;1489;9,82842712474619;
