alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);476;Octile;Always;Yes (17ms );17;415;104,16652224137;
A* (A Star);476;Chebyshev;Always;Yes (881ms );881;2176;104,16652224137;
Best First Search;476;Manhattan;Always;Yes (7ms );7;287;105,823376490863;
Best First Search;476;Euclidean;Always;Yes (7ms );7;287;105,823376490863;
Best First Search;476;Octile;Always;Yes (7ms );7;287;105,823376490863;
Best First Search;476;Chebyshev;Always;Yes (7ms );7;288;106,651803615609;
IDA* (IDA Star);476;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);476;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);476;Octile;Always;Yes (0ms );0;0;106,651803615609;
IDA* (IDA Star);476;Chebyshev;Always;No;5001;0;-1;
Dijkstra;476;Manhattan;Always;Yes (8336ms );8336;6314;104,16652224137;
Dijkstra;476;Euclidean;Always;Yes (8314ms );8314;6314;104,16652224137;
Dijkstra;476;Octile;Always;Yes (8302ms );8302;6314;104,16652224137;
Dijkstra;476;Chebyshev;Always;Yes (8329ms );8329;6314;104,16652224137;
A* (A Star);477;Manhattan;Always;Yes (2ms );2;147;48,3553390593274;
A* (A Star);477;Euclidean;Always;Yes (22ms );22;386;48,3553390593274;
A* (A Star);477;Octile;Always;Yes (8ms );8;262;48,3553390593274;
A* (A Star);477;Chebyshev;Always;Yes (82ms );82;704;48,3553390593274;
Best First Search;477;Manhattan;Always;Yes (1ms );1;131;50,8406204335659;
Best First Search;477;Euclidean;Always;Yes (1ms );1;131;50,8406204335659;
Best First Search;477;Octile;Always;Yes (1ms );1;131;50,8406204335659;
Best First Search;477;Chebyshev;Always;Yes (1ms );1;137;53,7695526217004;
IDA* (IDA Star);477;Manhattan;Always;Yes (0ms );0;0;53,7695526217004;
IDA* (IDA Star);477;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);477;Octile;Always;Yes (7ms );7;0;53,7695526217004;
IDA* (IDA Star);477;Chebyshev;Always;No;5001;0;-1;
Dijkstra;477;Manhattan;Always;Yes (2204ms );2204;3417;48,3553390593274;
Dijkstra;477;Euclidean;Always;Yes (2203ms );2203;3417;48,3553390593274;
Dijkstra;477;Octile;Always;Yes (2200ms );2200;3417;48,3553390593274;
Dijkstra;477;Chebyshev;Always;Yes (2189ms );2189;3417;48,3553390593274;
A* (A Star);478;Manhattan;Always;Yes (1ms );1;104;36,6274169979695;
A* (A Star);478;Euclidean;Always;Yes (5ms );5;200;34,8700576850888;
A* (A Star);478;Octile;Always;Yes (2ms );2;154;34,8700576850888;
A* (A Star);478;Chebyshev;Always;Yes (39ms );39;359;34,8700576850888;
Best First Search;478;Manhattan;Always;Yes (1ms );1;103;37,4558441227157;
Best First Search;478;Euclidean;Always;Yes (0ms );0;93;35,698484809835;
Best First Search;478;Octile;Always;Yes (0ms );0;93;35,698484809835;
Best First Search;478;Chebyshev;Always;Yes (1ms );1;102;38,8700576850888;
IDA* (IDA Star);478;Manhattan;Always;Yes (0ms );0;0;38,8700576850888;
IDA* (IDA Star);478;Euclidean;Always;Yes (1060ms );1060;0;38,8700576850888;
IDA* (IDA Star);478;Octile;Always;Yes (1ms );1;0;38,8700576850888;
IDA* (IDA Star);478;Chebyshev;Always;No;5001;0;-1;
Dijkstra;478;Manhattan;Always;Yes (414ms );414;1543;34,8700576850888;
Dijkstra;478;Euclidean;Always;Yes (414ms );414;1543;34,8700576850888;
Dijkstra;478;Octile;Always;Yes (412ms );412;1543;34,8700576850888;
Dijkstra;478;Chebyshev;Always;Yes (414ms );414;1543;34,8700576850888;
A* (A Star);479;Manhattan;Always;Yes (10ms );10;240;44,698484809835;
A* (A Star);479;Euclidean;Always;Yes (41ms );41;515;44,698484809835;
A* (A Star);479;Octile;Always;Yes (28ms );28;418;44,698484809835;
A* (A Star);479;Chebyshev;Always;Yes (78ms );78;692;44,698484809835;
Best First Search;479;Manhattan;Always;Yes (2ms );2;134;48,8406204335659;
Best First Search;479;Euclidean;Always;Yes (1ms );1;125;48,8406204335659;
Best First Search;479;Octile;Always;Yes (1ms );1;125;48,8406204335659;
Best First Search;479;Chebyshev;Always;Yes (1ms );1;108;44,698484809835;
IDA* (IDA Star);479;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);479;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);479;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);479;Chebyshev;Always;No;5001;0;-1;
Dijkstra;479;Manhattan;Always;Yes (2601ms );2601;3657;44,698484809835;
Dijkstra;479;Euclidean;Always;Yes (2613ms );2613;3657;44,698484809835;
Dijkstra;479;Octile;Always;Yes (2616ms );2616;3657;44,698484809835;
Dijkstra;479;Chebyshev;Always;Yes (2597ms );2597;3657;44,698484809835;
A* (A Star);480;Manhattan;Always;Yes (1ms );1;100;39,0416305603426;
A* (A Star);480;Euclidean;Always;Yes (16ms );16;319;38,4558441227157;
A* (A Star);480;Octile;Always;Yes (6ms );6;215;38,4558441227157;
A* (A Star);480;Chebyshev;Always;Yes (40ms );40;493;38,4558441227157;
Best First Search;480;Manhattan;Always;Yes (1ms );1;100;39,0416305603426;
Best First Search;480;Euclidean;Always;Yes (1ms );1;106;38,4558441227157;
Best First Search;480;Octile;Always;Yes (1ms );1;106;38,4558441227157;
Best First Search;480;Chebyshev;Always;Yes (1ms );1;108;39,8700576850888;
IDA* (IDA Star);480;Manhattan;Always;Yes (0ms );0;0;39,8700576850888;
IDA* (IDA Star);480;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);480;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);480;Chebyshev;Always;No;5001;0;-1;
Dijkstra;480;Manhattan;Always;Yes (978ms );978;2309;38,4558441227157;
Dijkstra;480;Euclidean;Always;Yes (969ms );969;2309;38,4558441227157;
Dijkstra;480;Octile;Always;Yes (971ms );971;2309;38,4558441227157;
Dijkstra;480;Chebyshev;Always;Yes (974ms );974;2309;38,4558441227157;
A* (A Star);481;Manhattan;Always;Yes (23ms );23;241;40,2132034355964;
A* (A Star);481;Euclidean;Always;Yes (28ms );28;390;40,2132034355964;
A* (A Star);481;Octile;Always;Yes (15ms );15;314;40,2132034355964;
A* (A Star);481;Chebyshev;Always;Yes (41ms );41;512;40,2132034355964;
Best First Search;481;Manhattan;Always;Yes (0ms );0;92;45,1837661840736;
Best First Search;481;Euclidean;Always;Yes (1ms );1;98;45,1837661840736;
Best First Search;481;Octile;Always;Yes (0ms );0;98;45,1837661840736;
Best First Search;481;Chebyshev;Always;Yes (1ms );1;96;40,7989898732233;
IDA* (IDA Star);481;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);481;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);481;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);481;Chebyshev;Always;No;5001;0;-1;
Dijkstra;481;Manhattan;Always;Yes (664ms );664;1959;40,2132034355964;
Dijkstra;481;Euclidean;Always;Yes (665ms );665;1959;40,2132034355964;
Dijkstra;481;Octile;Always;Yes (665ms );665;1959;40,2132034355964;
Dijkstra;481;Chebyshev;Always;Yes (665ms );665;1959;40,2132034355964;
A* (A Star);482;Manhattan;Always;Yes (5ms );5;228;81,953318805774;
A* (A Star);482;Euclidean;Always;Yes (50ms );50;574;81,953318805774;
A* (A Star);482;Octile;Always;Yes (11ms );11;319;81,953318805774;
A* (A Star);482;Chebyshev;Always;Yes (540ms );540;1749;81,953318805774;
Best First Search;482;Manhattan;Always;Yes (4ms );4;223;83,6101730552663;
Best First Search;482;Euclidean;Always;Yes (5ms );5;223;83,6101730552663;
Best First Search;482;Octile;Always;Yes (4ms );4;223;83,6101730552663;
Best First Search;482;Chebyshev;Always;Yes (5ms );5;252;87,811183182043;
IDA* (IDA Star);482;Manhattan;Always;Yes (1ms );1;0;87,811183182043;
IDA* (IDA Star);482;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);482;Octile;Always;Yes (0ms );0;0;87,811183182043;
IDA* (IDA Star);482;Chebyshev;Always;No;5001;0;-1;
Dijkstra;482;Manhattan;Always;Yes (11667ms );11667;7418;81,953318805774;
Dijkstra;482;Euclidean;Always;Yes (11691ms );11691;7418;81,953318805774;
Dijkstra;482;Octile;Always;Yes (11680ms );11680;7418;81,953318805774;
Dijkstra;482;Chebyshev;Always;Yes (11692ms );11692;7418;81,953318805774;
A* (A Star);483;Manhattan;Always;Yes (5ms );5;206;69,8994949366117;
A* (A Star);483;Euclidean;Always;Yes (113ms );113;822;69,8994949366116;
A* (A Star);483;Octile;Always;Yes (48ms );48;550;69,8994949366116;
A* (A Star);483;Chebyshev;Always;Yes (224ms );224;1114;69,8994949366116;
Best First Search;483;Manhattan;Always;Yes (4ms );4;194;80,6690475583121;
Best First Search;483;Euclidean;Always;Yes (4ms );4;214;88,953318805774;
Best First Search;483;Octile;Always;Yes (4ms );4;214;88,953318805774;
Best First Search;483;Chebyshev;Always;Yes (3ms );3;184;69,8994949366116;
IDA* (IDA Star);483;Manhattan;Always;Yes (0ms );0;0;73,4264068711928;
IDA* (IDA Star);483;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);483;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);483;Chebyshev;Always;No;5001;0;-1;
Dijkstra;483;Manhattan;Always;Yes (2022ms );2022;3168;69,8994949366116;
Dijkstra;483;Euclidean;Always;Yes (2033ms );2033;3168;69,8994949366116;
Dijkstra;483;Octile;Always;Yes (2027ms );2027;3168;69,8994949366116;
Dijkstra;483;Chebyshev;Always;Yes (2026ms );2026;3168;69,8994949366116;
A* (A Star);484;Manhattan;Always;Yes (9ms );9;261;47,0416305603426;
A* (A Star);484;Euclidean;Always;Yes (41ms );41;522;47,0416305603426;
A* (A Star);484;Octile;Always;Yes (20ms );20;373;47,0416305603426;
A* (A Star);484;Chebyshev;Always;Yes (69ms );69;671;47,0416305603426;
Best First Search;484;Manhattan;Always;Yes (1ms );1;102;47,0416305603426;
Best First Search;484;Euclidean;Always;Yes (1ms );1;102;47,0416305603426;
Best First Search;484;Octile;Always;Yes (1ms );1;102;47,0416305603426;
Best First Search;484;Chebyshev;Always;Yes (1ms );1;120;49,8700576850888;
IDA* (IDA Star);484;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);484;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);484;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);484;Chebyshev;Always;No;5001;0;-1;
Dijkstra;484;Manhattan;Always;Yes (1262ms );1262;2772;47,0416305603426;
Dijkstra;484;Euclidean;Always;Yes (1267ms );1267;2772;47,0416305603426;
Dijkstra;484;Octile;Always;Yes (1267ms );1267;2772;47,0416305603426;
Dijkstra;484;Chebyshev;Always;Yes (1266ms );1266;2772;47,0416305603426;
A* (A Star);485;Manhattan;Always;Yes (1ms );1;127;52,0832611206852;
A* (A Star);485;Euclidean;Always;Yes (5ms );5;205;52,0832611206852;
A* (A Star);485;Octile;Always;Yes (4ms );4;188;52,0832611206852;
A* (A Star);485;Chebyshev;Always;Yes (48ms );48;545;52,0832611206852;
Best First Search;485;Manhattan;Always;Yes (1ms );1;127;52,0832611206852;
Best First Search;485;Euclidean;Always;Yes (1ms );1;127;52,0832611206852;
Best First Search;485;Octile;Always;Yes (1ms );1;127;52,0832611206852;
Best First Search;485;Chebyshev;Always;Yes (1ms );1;142;57,0121933088197;
IDA* (IDA Star);485;Manhattan;Always;Yes (0ms );0;0;57,0121933088197;
IDA* (IDA Star);485;Euclidean;Always;Yes (615ms );615;0;57,0121933088197;
IDA* (IDA Star);485;Octile;Always;Yes (1ms );1;0;57,0121933088197;
IDA* (IDA Star);485;Chebyshev;Always;No;5001;0;-1;
Dijkstra;485;Manhattan;Always;Yes (633ms );633;1887;52,0832611206852;
Dijkstra;485;Euclidean;Always;Yes (636ms );636;1887;52,0832611206852;
Dijkstra;485;Octile;Always;Yes (635ms );635;1887;52,0832611206852;
Dijkstra;485;Chebyshev;Always;Yes (635ms );635;1887;52,0832611206852;
A* (A Star);486;Manhattan;Always;Yes (2ms );2;121;47,9705627484771;
A* (A Star);486;Euclidean;Always;Yes (21ms );21;373;46,2132034355964;
A* (A Star);486;Octile;Always;Yes (12ms );12;286;46,2132034355964;
A* (A Star);486;Chebyshev;Always;Yes (53ms );53;576;46,2132034355964;
Best First Search;486;Manhattan;Always;Yes (1ms );1;115;47,3847763108502;
Best First Search;486;Euclidean;Always;Yes (1ms );1;113;47,8700576850888;
Best First Search;486;Octile;Always;Yes (1ms );1;113;47,8700576850888;
Best First Search;486;Chebyshev;Always;Yes (1ms );1;117;47,9705627484771;
IDA* (IDA Star);486;Manhattan;Always;Yes (0ms );0;0;47,9705627484771;
IDA* (IDA Star);486;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);486;Octile;Always;Yes (9ms );9;0;47,9705627484771;
IDA* (IDA Star);486;Chebyshev;Always;No;5001;0;-1;
Dijkstra;486;Manhattan;Always;Yes (2002ms );2002;3319;46,2132034355964;
Dijkstra;486;Euclidean;Always;Yes (1993ms );1993;3319;46,2132034355964;
Dijkstra;486;Octile;Always;Yes (1997ms );1997;3319;46,2132034355964;
Dijkstra;486;Chebyshev;Always;Yes (2007ms );2007;3319;46,2132034355964;
A* (A Star);487;Manhattan;Always;Yes (4ms );4;180;37,7989898732233;
A* (A Star);487;Euclidean;Always;Yes (16ms );16;331;37,2132034355964;
A* (A Star);487;Octile;Always;Yes (11ms );11;271;37,2132034355964;
A* (A Star);487;Chebyshev;Always;Yes (24ms );24;392;37,2132034355964;
Best First Search;487;Manhattan;Always;Yes (0ms );0;88;37,7989898732233;
Best First Search;487;Euclidean;Always;Yes (0ms );0;86;38,0416305603426;
Best First Search;487;Octile;Always;Yes (0ms );0;86;38,0416305603426;
Best First Search;487;Chebyshev;Always;Yes (0ms );0;86;40,5269119345812;
IDA* (IDA Star);487;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);487;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);487;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);487;Chebyshev;Always;No;5001;0;-1;
Dijkstra;487;Manhattan;Always;Yes (283ms );283;1314;37,2132034355964;
Dijkstra;487;Euclidean;Always;Yes (282ms );282;1314;37,2132034355964;
Dijkstra;487;Octile;Always;Yes (282ms );282;1314;37,2132034355964;
Dijkstra;487;Chebyshev;Always;Yes (282ms );282;1314;37,2132034355964;
A* (A Star);488;Manhattan;Always;Yes (1ms );1;95;29,6568542494924;
A* (A Star);488;Euclidean;Always;Yes (2ms );2;147;29,6568542494924;
A* (A Star);488;Octile;Always;Yes (1ms );1;98;29,6568542494924;
A* (A Star);488;Chebyshev;Always;Yes (6ms );6;205;29,6568542494924;
Best First Search;488;Manhattan;Always;Yes (0ms );0;98;39,1126983722081;
Best First Search;488;Euclidean;Always;Yes (0ms );0;92;36,2842712474619;
Best First Search;488;Octile;Always;Yes (0ms );0;92;36,2842712474619;
Best First Search;488;Chebyshev;Always;Yes (0ms );0;79;33,5563491861041;
IDA* (IDA Star);488;Manhattan;Always;Yes (0ms );0;0;34,8700576850888;
IDA* (IDA Star);488;Euclidean;Always;Yes (39ms );39;0;34,8700576850888;
IDA* (IDA Star);488;Octile;Always;Yes (0ms );0;0;34,8700576850888;
IDA* (IDA Star);488;Chebyshev;Always;Yes (8ms );8;0;34,8700576850888;
Dijkstra;488;Manhattan;Always;Yes (390ms );390;1473;29,6568542494924;
Dijkstra;488;Euclidean;Always;Yes (389ms );389;1473;29,6568542494924;
Dijkstra;488;Octile;Always;Yes (391ms );391;1473;29,6568542494924;
Dijkstra;488;Chebyshev;Always;Yes (389ms );389;1473;29,6568542494924;
A* (A Star);489;Manhattan;Always;Yes (1ms );1;87;26,8994949366117;
A* (A Star);489;Euclidean;Always;Yes (4ms );4;175;26,0710678118655;
A* (A Star);489;Octile;Always;Yes (4ms );4;166;26,0710678118655;
A* (A Star);489;Chebyshev;Always;Yes (5ms );5;184;26,0710678118655;
Best First Search;489;Manhattan;Always;Yes (0ms );0;76;29,3847763108502;
Best First Search;489;Euclidean;Always;Yes (0ms );0;80;30,4558441227157;
Best First Search;489;Octile;Always;Yes (0ms );0;80;30,4558441227157;
Best First Search;489;Chebyshev;Always;Yes (0ms );0;72;26,3137084989848;
IDA* (IDA Star);489;Manhattan;Always;Yes (0ms );0;0;27,9705627484771;
IDA* (IDA Star);489;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);489;Octile;Always;Yes (37ms );37;0;26,3137084989848;
IDA* (IDA Star);489;Chebyshev;Always;No;5001;0;-1;
Dijkstra;489;Manhattan;Always;Yes (99ms );99;744;26,0710678118655;
Dijkstra;489;Euclidean;Always;Yes (101ms );101;744;26,0710678118655;
Dijkstra;489;Octile;Always;Yes (100ms );100;744;26,0710678118655;
Dijkstra;489;Chebyshev;Always;Yes (98ms );98;744;26,0710678118655;
A* (A Star);490;Manhattan;Always;Yes (40ms );40;492;71,1837661840735;
A* (A Star);490;Euclidean;Always;Yes (267ms );267;1213;70,3553390593273;
A* (A Star);490;Octile;Always;Yes (135ms );135;875;70,3553390593273;
A* (A Star);490;Chebyshev;Always;Yes (573ms );573;1746;70,3553390593273;
Best First Search;490;Manhattan;Always;Yes (3ms );3;191;76,0121933088197;
Best First Search;490;Euclidean;Always;Yes (3ms );3;186;72,8406204335659;
Best First Search;490;Octile;Always;Yes (4ms );4;186;72,8406204335659;
Best First Search;490;Chebyshev;Always;Yes (3ms );3;187;73,1837661840735;
IDA* (IDA Star);490;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);490;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);490;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);490;Chebyshev;Always;No;5001;0;-1;
Dijkstra;490;Manhattan;Always;Yes (9420ms );9420;6589;70,3553390593273;
Dijkstra;490;Euclidean;Always;Yes (9512ms );9512;6589;70,3553390593273;
Dijkstra;490;Octile;Always;Yes (9354ms );9354;6589;70,3553390593273;
Dijkstra;490;Chebyshev;Always;Yes (9385ms );9385;6589;70,3553390593273;
A* (A Star);491;Manhattan;Always;Yes (6ms );6;233;88,4974746830583;
A* (A Star);491;Euclidean;Always;Yes (252ms );252;1249;87,9116882454313;
A* (A Star);491;Octile;Always;Yes (8ms );8;268;87,9116882454313;
A* (A Star);491;Chebyshev;Always;Yes (664ms );664;1993;87,9116882454313;
Best First Search;491;Manhattan;Always;Yes (5ms );5;228;93,7106781186547;
Best First Search;491;Euclidean;Always;Yes (5ms );5;228;93,7106781186547;
Best First Search;491;Octile;Always;Yes (5ms );5;228;93,7106781186547;
Best First Search;491;Chebyshev;Always;Yes (4ms );4;221;92,0121933088197;
IDA* (IDA Star);491;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);491;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);491;Octile;Always;Yes (0ms );0;0;92,0121933088197;
IDA* (IDA Star);491;Chebyshev;Always;No;5001;0;-1;
Dijkstra;491;Manhattan;Always;Yes (7862ms );7862;6410;87,9116882454313;
Dijkstra;491;Euclidean;Always;Yes (7874ms );7874;6410;87,9116882454313;
Dijkstra;491;Octile;Always;Yes (7855ms );7855;6410;87,9116882454313;
Dijkstra;491;Chebyshev;Always;Yes (7866ms );7866;6410;87,9116882454313;
A* (A Star);492;Manhattan;Always;Yes (7ms );7;248;86,811183182043;
A* (A Star);492;Euclidean;Always;Yes (210ms );210;1129;84,2253967444161;
A* (A Star);492;Octile;Always;Yes (100ms );100;811;84,2253967444161;
A* (A Star);492;Chebyshev;Always;Yes (618ms );618;1881;84,2253967444161;
Best First Search;492;Manhattan;Always;Yes (3ms );3;199;92,0832611206852;
Best First Search;492;Euclidean;Always;Yes (3ms );3;197;90,9116882454314;
Best First Search;492;Octile;Always;Yes (3ms );3;201;85,0538238691623;
Best First Search;492;Chebyshev;Always;Yes (3ms );3;200;84,2253967444161;
IDA* (IDA Star);492;Manhattan;Always;Yes (0ms );0;0;91,3259018078045;
IDA* (IDA Star);492;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);492;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);492;Chebyshev;Always;No;5001;0;-1;
Dijkstra;492;Manhattan;Always;Yes (8553ms );8553;6590;84,2253967444161;
Dijkstra;492;Euclidean;Always;Yes (8547ms );8547;6590;84,2253967444161;
Dijkstra;492;Octile;Always;Yes (8547ms );8547;6590;84,2253967444161;
Dijkstra;492;Chebyshev;Always;Yes (8548ms );8548;6590;84,2253967444161;
A* (A Star);493;Manhattan;Always;Yes (1ms );1;131;51,9116882454314;
A* (A Star);493;Euclidean;Always;Yes (6ms );6;220;51,9116882454314;
A* (A Star);493;Octile;Always;Yes (4ms );4;165;51,9116882454314;
A* (A Star);493;Chebyshev;Always;Yes (47ms );47;551;51,9116882454314;
Best First Search;493;Manhattan;Always;Yes (2ms );2;127;51,9116882454314;
Best First Search;493;Euclidean;Always;Yes (1ms );1;127;51,9116882454314;
Best First Search;493;Octile;Always;Yes (1ms );1;127;51,9116882454314;
Best First Search;493;Chebyshev;Always;Yes (2ms );2;149;56,0121933088197;
IDA* (IDA Star);493;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);493;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);493;Octile;Always;Yes (22ms );22;0;56,0121933088197;
IDA* (IDA Star);493;Chebyshev;Always;No;5001;0;-1;
Dijkstra;493;Manhattan;Always;Yes (702ms );702;2005;51,9116882454314;
Dijkstra;493;Euclidean;Always;Yes (699ms );699;2005;51,9116882454314;
Dijkstra;493;Octile;Always;Yes (698ms );698;2005;51,9116882454314;
Dijkstra;493;Chebyshev;Always;Yes (710ms );710;2005;51,9116882454314;
A* (A Star);494;Manhattan;Always;Yes (2ms );2;161;57,0121933088197;
A* (A Star);494;Euclidean;Always;Yes (49ms );49;559;56,4264068711928;
A* (A Star);494;Octile;Always;Yes (18ms );18;356;56,4264068711928;
A* (A Star);494;Chebyshev;Always;Yes (156ms );156;965;56,4264068711928;
Best First Search;494;Manhattan;Always;Yes (2ms );2;161;57,0121933088197;
Best First Search;494;Euclidean;Always;Yes (2ms );2;151;56,4264068711928;
Best First Search;494;Octile;Always;Yes (2ms );2;151;56,4264068711928;
Best First Search;494;Chebyshev;Always;Yes (2ms );2;151;56,4264068711928;
IDA* (IDA Star);494;Manhattan;Always;Yes (0ms );0;0;56,4264068711928;
IDA* (IDA Star);494;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);494;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);494;Chebyshev;Always;No;5001;0;-1;
Dijkstra;494;Manhattan;Always;Yes (2254ms );2254;3416;56,4264068711928;
Dijkstra;494;Euclidean;Always;Yes (2248ms );2248;3416;56,4264068711928;
Dijkstra;494;Octile;Always;Yes (2244ms );2244;3416;56,4264068711928;
Dijkstra;494;Chebyshev;Always;Yes (2245ms );2245;3416;56,4264068711928;
A* (A Star);495;Manhattan;Always;Yes (5ms );5;226;83,8700576850888;
A* (A Star);495;Euclidean;Always;Yes (252ms );252;1223;83,8700576850888;
A* (A Star);495;Octile;Always;Yes (23ms );23;431;83,8700576850888;
A* (A Star);495;Chebyshev;Always;Yes (565ms );565;1775;83,8700576850888;
Best First Search;495;Manhattan;Always;Yes (5ms );5;226;83,8700576850888;
Best First Search;495;Euclidean;Always;Yes (6ms );6;226;83,8700576850888;
Best First Search;495;Octile;Always;Yes (5ms );5;226;83,8700576850888;
Best First Search;495;Chebyshev;Always;Yes (6ms );6;236;86,2132034355964;
IDA* (IDA Star);495;Manhattan;Always;Yes (0ms );0;0;86,2132034355964;
IDA* (IDA Star);495;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);495;Octile;Always;Yes (0ms );0;0;86,2132034355964;
IDA* (IDA Star);495;Chebyshev;Always;No;5001;0;-1;
Dijkstra;495;Manhattan;Always;Yes (10406ms );10406;6935;83,8700576850888;
Dijkstra;495;Euclidean;Always;Yes (10413ms );10413;6935;83,8700576850888;
Dijkstra;495;Octile;Always;Yes (10409ms );10409;6935;83,8700576850888;
Dijkstra;495;Chebyshev;Always;Yes (10419ms );10419;6935;83,8700576850888;
A* (A Star);496;Manhattan;Always;Yes (3ms );3;164;50,5979797464467;
A* (A Star);496;Euclidean;Always;Yes (40ms );40;511;50,5979797464466;
A* (A Star);496;Octile;Always;Yes (20ms );20;349;50,5979797464466;
A* (A Star);496;Chebyshev;Always;Yes (86ms );86;726;50,5979797464466;
Best First Search;496;Manhattan;Always;Yes (1ms );1;131;50,5979797464467;
Best First Search;496;Euclidean;Always;Yes (1ms );1;130;50,5979797464467;
Best First Search;496;Octile;Always;Yes (1ms );1;130;50,5979797464467;
Best First Search;496;Chebyshev;Always;Yes (1ms );1;126;50,5979797464466;
IDA* (IDA Star);496;Manhattan;Always;Yes (338ms );338;0;50,5979797464466;
IDA* (IDA Star);496;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);496;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);496;Chebyshev;Always;No;5001;0;-1;
Dijkstra;496;Manhattan;Always;Yes (910ms );910;2241;50,5979797464466;
Dijkstra;496;Euclidean;Always;Yes (908ms );908;2241;50,5979797464466;
Dijkstra;496;Octile;Always;Yes (907ms );907;2241;50,5979797464466;
Dijkstra;496;Chebyshev;Always;Yes (908ms );908;2241;50,5979797464466;
A* (A Star);497;Manhattan;Always;Yes (19ms );19;372;110,752308678997;
A* (A Star);497;Euclidean;Always;Yes (505ms );505;1725;108,994949366117;
A* (A Star);497;Octile;Always;Yes (263ms );263;1250;108,994949366117;
A* (A Star);497;Chebyshev;Always;Yes (1648ms );1648;2995;108,994949366117;
Best First Search;497;Manhattan;Always;Yes (8ms );8;292;114,894444302728;
Best First Search;497;Euclidean;Always;Yes (7ms );7;285;111,480230740355;
Best First Search;497;Octile;Always;Yes (7ms );7;285;111,480230740355;
Best First Search;497;Chebyshev;Always;Yes (9ms );9;336;132,994949366117;
IDA* (IDA Star);497;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);497;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);497;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);497;Chebyshev;Always;No;5001;0;-1;
Dijkstra;497;Manhattan;Always;Yes (9810ms );9810;6886;108,994949366117;
Dijkstra;497;Euclidean;Always;Yes (9827ms );9827;6886;108,994949366117;
Dijkstra;497;Octile;Always;Yes (9846ms );9846;6886;108,994949366117;
Dijkstra;497;Chebyshev;Always;Yes (9822ms );9822;6886;108,994949366117;
A* (A Star);498;Manhattan;Always;Yes (2ms );2;160;60,1543289325507;
A* (A Star);498;Euclidean;Always;Yes (7ms );7;238;60,1543289325507;
A* (A Star);498;Octile;Always;Yes (4ms );4;215;60,1543289325507;
A* (A Star);498;Chebyshev;Always;Yes (118ms );118;866;60,1543289325507;
Best First Search;498;Manhattan;Always;Yes (2ms );2;158;60,9827560572969;
Best First Search;498;Euclidean;Always;Yes (2ms );2;158;60,9827560572969;
Best First Search;498;Octile;Always;Yes (2ms );2;158;60,9827560572969;
Best First Search;498;Chebyshev;Always;Yes (3ms );3;172;65,6690475583121;
IDA* (IDA Star);498;Manhattan;Always;Yes (132ms );132;0;65,6690475583121;
IDA* (IDA Star);498;Euclidean;Always;Yes (1760ms );1760;0;65,6690475583121;
IDA* (IDA Star);498;Octile;Always;Yes (2ms );2;0;65,6690475583121;
IDA* (IDA Star);498;Chebyshev;Always;No;5001;0;-1;
Dijkstra;498;Manhattan;Always;Yes (3178ms );3178;4146;60,1543289325507;
Dijkstra;498;Euclidean;Always;Yes (3189ms );3189;4146;60,1543289325507;
