Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;18;File;Manhattan;Never;Yes;0;93;21;
Best First Search;18;File;Euclidean;Never;Yes;0;93;21;
Best First Search;18;File;Octile;Never;Yes;0;93;21;
Best First Search;18;File;Chebyshev;Never;Yes;0;93;21;
Dijkstra;18;File;Manhattan;Never;Yes;0;173;19;
Dijkstra;18;File;Euclidean;Never;Yes;0;173;19;
Dijkstra;18;File;Octile;Never;Yes;0;173;19;
Dijkstra;18;File;Chebyshev;Never;Yes;0;173;19;
A* (A Star);19;File;Manhattan;Never;Yes;0;32;9;
A* (A Star);19;File;Euclidean;Never;Yes;0;35;9;
A* (A Star);19;File;Octile;Never;Yes;0;35;9;
A* (A Star);19;File;Chebyshev;Never;Yes;0;38;9;
Best First Search;19;File;Manhattan;Never;Yes;0;38;9;
Best First Search;19;File;Euclidean;Never;Yes;0;38;9;
Best First Search;19;File;Octile;Never;Yes;0;38;9;
Best First Search;19;File;Chebyshev;Never;Yes;0;38;9;
Dijkstra;19;File;Manhattan;Never;Yes;0;74;9;
Dijkstra;19;File;Euclidean;Never;Yes;0;74;9;
Dijkstra;19;File;Octile;Never;Yes;0;74;9;
Dijkstra;19;File;Chebyshev;Never;Yes;0;74;9;
A* (A Star);20;File;Manhattan;Never;Yes;0;59;17;
A* (A Star);20;File;Euclidean;Never;Yes;0;63;17;
A* (A Star);20;File;Octile;Never;Yes;0;63;17;
A* (A Star);20;File;Chebyshev;Never;Yes;0;66;17;
Best First Search;20;File;Manhattan;Never;Yes;0;66;17;
Best First Search;20;File;Euclidean;Never;Yes;0;66;17;
Best First Search;20;File;Octile;Never;Yes;0;66;17;
Best First Search;20;File;Chebyshev;Never;Yes;0;66;17;
Dijkstra;20;File;Manhattan;Never;Yes;0;130;17;
Dijkstra;20;File;Euclidean;Never;Yes;0;130;17;
Dijkstra;20;File;Octile;Never;Yes;0;130;17;
Dijkstra;20;File;Chebyshev;Never;Yes;0;130;17;
A* (A Star);21;File;Manhattan;Never;Yes;0;43;17;
A* (A Star);21;File;Euclidean;Never;Yes;0;60;17;
A* (A Star);21;File;Octile;Never;Yes;0;60;17;
A* (A Star);21;File;Chebyshev;Never;Yes;0;74;17;
Best First Search;21;File;Manhattan;Never;Yes;0;74;17;
Best First Search;21;File;Euclidean;Never;Yes;0;74;17;
Best First Search;21;File;Octile;Never;Yes;0;74;17;
Best First Search;21;File;Chebyshev;Never;Yes;0;74;17;
Dijkstra;21;File;Manhattan;Never;Yes;1;167;17;
Dijkstra;21;File;Euclidean;Never;Yes;0;167;17;
Dijkstra;21;File;Octile;Never;Yes;0;167;17;
Dijkstra;21;File;Chebyshev;Never;Yes;0;167;17;
A* (A Star);22;File;Manhattan;Never;Yes;0;21;10;
A* (A Star);22;File;Euclidean;Never;Yes;0;21;10;
A* (A Star);22;File;Octile;Never;Yes;0;21;10;
A* (A Star);22;File;Chebyshev;Never;Yes;0;24;10;
Best First Search;22;File;Manhattan;Never;Yes;0;24;10;
Best First Search;22;File;Euclidean;Never;Yes;0;24;10;
Best First Search;22;File;Octile;Never;Yes;0;24;10;
Best First Search;22;File;Chebyshev;Never;Yes;0;24;10;
Dijkstra;22;File;Manhattan;Never;Yes;0;50;10;
Dijkstra;22;File;Euclidean;Never;Yes;0;50;10;
Dijkstra;22;File;Octile;Never;Yes;0;50;10;
Dijkstra;22;File;Chebyshev;Never;Yes;0;50;10;
A* (A Star);23;File;Manhattan;Never;Yes;0;23;7;
A* (A Star);23;File;Euclidean;Never;Yes;0;24;7;
A* (A Star);23;File;Octile;Never;Yes;0;24;7;
A* (A Star);23;File;Chebyshev;Never;Yes;0;24;7;
Best First Search;23;File;Manhattan;Never;Yes;0;24;7;
Best First Search;23;File;Euclidean;Never;Yes;0;24;7;
Best First Search;23;File;Octile;Never;Yes;0;24;7;
Best First Search;23;File;Chebyshev;Never;Yes;0;24;7;
Dijkstra;23;File;Manhattan;Never;Yes;0;38;7;
Dijkstra;23;File;Euclidean;Never;Yes;0;38;7;
Dijkstra;23;File;Octile;Never;Yes;0;38;7;
Dijkstra;23;File;Chebyshev;Never;Yes;0;38;7;
A* (A Star);24;File;Manhattan;Never;Yes;0;127;24;
A* (A Star);24;File;Euclidean;Never;Yes;0;140;24;
A* (A Star);24;File;Octile;Never;Yes;0;140;24;
A* (A Star);24;File;Chebyshev;Never;Yes;0;156;24;
Best First Search;24;File;Manhattan;Never;Yes;0;156;24;
Best First Search;24;File;Euclidean;Never;Yes;0;156;24;
Best First Search;24;File;Octile;Never;Yes;0;156;24;
Best First Search;24;File;Chebyshev;Never;Yes;0;156;24;
Dijkstra;24;File;Manhattan;Never;Yes;1;240;24;
Dijkstra;24;File;Euclidean;Never;Yes;1;240;24;
Dijkstra;24;File;Octile;Never;Yes;1;240;24;
Dijkstra;24;File;Chebyshev;Never;Yes;1;240;24;
A* (A Star);25;File;Manhattan;Never;Yes;0;62;13;
A* (A Star);25;File;Euclidean;Never;Yes;0;73;13;
A* (A Star);25;File;Octile;Never;Yes;0;73;13;
A* (A Star);25;File;Chebyshev;Never;Yes;0;81;13;
Best First Search;25;File;Manhattan;Never;Yes;0;81;13;
Best First Search;25;File;Euclidean;Never;Yes;0;81;13;
Best First Search;25;File;Octile;Never;Yes;0;81;13;
Best First Search;25;File;Chebyshev;Never;Yes;0;81;13;
Dijkstra;25;File;Manhattan;Never;Yes;0;179;13;
Dijkstra;25;File;Euclidean;Never;Yes;1;179;13;
Dijkstra;25;File;Octile;Never;Yes;0;179;13;
Dijkstra;25;File;Chebyshev;Never;Yes;1;179;13;
A* (A Star);26;File;Manhattan;Never;Yes;0;38;15;
A* (A Star);26;File;Euclidean;Never;Yes;0;54;15;
A* (A Star);26;File;Octile;Never;Yes;0;54;15;
A* (A Star);26;File;Chebyshev;Never;Yes;0;62;15;
Best First Search;26;File;Manhattan;Never;Yes;0;62;15;
Best First Search;26;File;Euclidean;Never;Yes;0;62;15;
Best First Search;26;File;Octile;Never;Yes;0;62;15;
Best First Search;26;File;Chebyshev;Never;Yes;0;62;15;
Dijkstra;26;File;Manhattan;Never;Yes;0;132;15;
Dijkstra;26;File;Euclidean;Never;Yes;0;132;15;
Dijkstra;26;File;Octile;Never;Yes;0;132;15;
Dijkstra;26;File;Chebyshev;Never;Yes;0;132;15;
A* (A Star);27;File;Manhattan;Never;Yes;0;77;21;
A* (A Star);27;File;Euclidean;Never;Yes;0;92;21;
A* (A Star);27;File;Octile;Never;Yes;0;92;21;
A* (A Star);27;File;Chebyshev;Never;Yes;0;101;21;
Best First Search;27;File;Manhattan;Never;Yes;0;101;21;
Best First Search;27;File;Euclidean;Never;Yes;0;101;21;
Best First Search;27;File;Octile;Never;Yes;0;101;21;
Best First Search;27;File;Chebyshev;Never;Yes;0;101;23;
Dijkstra;27;File;Manhattan;Never;Yes;1;225;21;
Dijkstra;27;File;Euclidean;Never;Yes;1;225;21;
Dijkstra;27;File;Octile;Never;Yes;1;225;21;
Dijkstra;27;File;Chebyshev;Never;Yes;1;225;21;
A* (A Star);28;File;Manhattan;Never;Yes;1;179;32;
A* (A Star);28;File;Euclidean;Never;Yes;0;182;32;
A* (A Star);28;File;Octile;Never;Yes;1;182;32;
A* (A Star);28;File;Chebyshev;Never;Yes;0;184;32;
Best First Search;28;File;Manhattan;Never;Yes;0;184;32;
Best First Search;28;File;Euclidean;Never;Yes;0;184;32;
Best First Search;28;File;Octile;Never;Yes;0;184;32;
Best First Search;28;File;Chebyshev;Never;Yes;0;184;32;
Dijkstra;28;File;Manhattan;Never;Yes;1;212;32;
Dijkstra;28;File;Euclidean;Never;Yes;1;212;32;
Dijkstra;28;File;Octile;Never;Yes;1;212;32;
Dijkstra;28;File;Chebyshev;Never;Yes;1;212;32;
A* (A Star);29;File;Manhattan;Never;Yes;0;78;20;
A* (A Star);29;File;Euclidean;Never;Yes;0;91;20;
A* (A Star);29;File;Octile;Never;Yes;0;91;20;
A* (A Star);29;File;Chebyshev;Never;Yes;1;108;20;
Best First Search;29;File;Manhattan;Never;Yes;0;108;24;
Best First Search;29;File;Euclidean;Never;Yes;0;108;20;
Best First Search;29;File;Octile;Never;Yes;0;108;20;
Best First Search;29;File;Chebyshev;Never;Yes;0;108;20;
Dijkstra;29;File;Manhattan;Never;Yes;0;212;20;
Dijkstra;29;File;Euclidean;Never;Yes;1;212;20;
Dijkstra;29;File;Octile;Never;Yes;1;212;20;
Dijkstra;29;File;Chebyshev;Never;Yes;1;212;20;
A* (A Star);30;File;Manhattan;Never;Yes;0;23;7;
A* (A Star);30;File;Euclidean;Never;Yes;0;23;7;
A* (A Star);30;File;Octile;Never;Yes;0;23;7;
A* (A Star);30;File;Chebyshev;Never;Yes;0;26;7;
Best First Search;30;File;Manhattan;Never;Yes;0;26;7;
Best First Search;30;File;Euclidean;Never;Yes;0;26;7;
Best First Search;30;File;Octile;Never;Yes;0;26;7;
Best First Search;30;File;Chebyshev;Never;Yes;0;26;7;
Dijkstra;30;File;Manhattan;Never;Yes;0;53;7;
Dijkstra;30;File;Euclidean;Never;Yes;0;53;7;
Dijkstra;30;File;Octile;Never;Yes;0;53;7;
Dijkstra;30;File;Chebyshev;Never;Yes;0;53;7;
A* (A Star);31;File;Manhattan;Never;Yes;0;51;12;
A* (A Star);31;File;Euclidean;Never;Yes;0;62;12;
A* (A Star);31;File;Octile;Never;Yes;0;62;12;
A* (A Star);31;File;Chebyshev;Never;Yes;0;73;12;
Best First Search;31;File;Manhattan;Never;Yes;0;73;12;
Best First Search;31;File;Euclidean;Never;Yes;0;73;12;
Best First Search;31;File;Octile;Never;Yes;0;73;12;
Best First Search;31;File;Chebyshev;Never;Yes;0;73;12;
Dijkstra;31;File;Manhattan;Never;Yes;0;168;12;
Dijkstra;31;File;Euclidean;Never;Yes;0;168;12;
Dijkstra;31;File;Octile;Never;Yes;0;168;12;
Dijkstra;31;File;Chebyshev;Never;Yes;0;168;12;
A* (A Star);32;File;Manhattan;Never;Yes;0;46;16;
A* (A Star);32;File;Euclidean;Never;Yes;0;55;16;
A* (A Star);32;File;Octile;Never;Yes;0;55;16;
A* (A Star);32;File;Chebyshev;Never;Yes;0;60;16;
Best First Search;32;File;Manhattan;Never;Yes;0;60;16;
Best First Search;32;File;Euclidean;Never;Yes;0;60;16;
Best First Search;32;File;Octile;Never;Yes;0;60;16;
Best First Search;32;File;Chebyshev;Never;Yes;0;60;16;
Dijkstra;32;File;Manhattan;Never;Yes;0;145;16;
Dijkstra;32;File;Euclidean;Never;Yes;0;145;16;
Dijkstra;32;File;Octile;Never;Yes;0;145;16;
Dijkstra;32;File;Chebyshev;Never;Yes;0;145;16;
A* (A Star);33;File;Manhattan;Never;Yes;0;24;8;
A* (A Star);33;File;Euclidean;Never;Yes;0;25;8;
A* (A Star);33;File;Octile;Never;Yes;0;25;8;
A* (A Star);33;File;Chebyshev;Never;Yes;0;29;8;
Best First Search;33;File;Manhattan;Never;Yes;0;29;8;
Best First Search;33;File;Euclidean;Never;Yes;0;29;8;
Best First Search;33;File;Octile;Never;Yes;0;29;8;
Best First Search;33;File;Chebyshev;Never;Yes;0;29;8;
Dijkstra;33;File;Manhattan;Never;Yes;0;66;8;
Dijkstra;33;File;Euclidean;Never;Yes;0;66;8;
Dijkstra;33;File;Octile;Never;Yes;0;66;8;
Dijkstra;33;File;Chebyshev;Never;Yes;0;66;8;
A* (A Star);34;File;Manhattan;Never;Yes;0;41;12;
A* (A Star);34;File;Euclidean;Never;Yes;0;49;12;
A* (A Star);34;File;Octile;Never;Yes;0;49;12;
A* (A Star);34;File;Chebyshev;Never;Yes;0;57;12;
Best First Search;34;File;Manhattan;Never;Yes;0;57;12;
Best First Search;34;File;Euclidean;Never;Yes;0;57;12;
Best First Search;34;File;Octile;Never;Yes;0;57;12;
Best First Search;34;File;Chebyshev;Never;Yes;0;57;12;
Dijkstra;34;File;Manhattan;Never;Yes;0;139;12;
Dijkstra;34;File;Euclidean;Never;Yes;0;139;12;
Dijkstra;34;File;Octile;Never;Yes;0;139;12;
Dijkstra;34;File;Chebyshev;Never;Yes;0;139;12;
A* (A Star);35;File;Manhattan;Never;Yes;0;99;22;
A* (A Star);35;File;Euclidean;Never;Yes;0;116;22;
A* (A Star);35;File;Octile;Never;Yes;0;116;22;
A* (A Star);35;File;Chebyshev;Never;Yes;0;124;22;
Best First Search;35;File;Manhattan;Never;Yes;0;124;22;
Best First Search;35;File;Euclidean;Never;Yes;0;124;22;
Best First Search;35;File;Octile;Never;Yes;0;124;22;
Best First Search;35;File;Chebyshev;Never;Yes;0;124;22;
