Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;147;Genetic Algorithm;17;WithPattern;Octile;IfAtMostOneObstacle;Yes;5330;1386;20,5563491861041;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;162;Genetic Algorithm;17;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;5901;1421;11,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1;Genetic Algorithm;18;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;87;1165;36,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;101;Genetic Algorithm;18;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;2751;1066;7,65685424949238;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;63;Genetic Algorithm;18;WithPattern;Octile;IfAtMostOneObstacle;Yes;1873;1174;13,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;52;Genetic Algorithm;18;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;1160;1044;4,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;70;Genetic Algorithm;19;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;5869;2523;29,4558441227157;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;136;Genetic Algorithm;19;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;17777;4289;59,7401153701776;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;120;Genetic Algorithm;19;WithPattern;Octile;IfAtMostOneObstacle;Yes;12579;3608;42,7695526217005;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;69;Genetic Algorithm;19;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;4794;2379;32,2842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;92;Genetic Algorithm;20;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;10096;3498;31,8700576850888;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;47;Genetic Algorithm;20;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;2928;1600;23,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;227;Genetic Algorithm;20;WithPattern;Octile;IfAtMostOneObstacle;Yes;18090;2167;32,0416305603426;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;48;Genetic Algorithm;20;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;2827;1910;27,4558441227157;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;104;Genetic Algorithm;21;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;5418;2101;17,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;81;Genetic Algorithm;21;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;3834;1693;13,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;90;Genetic Algorithm;21;WithPattern;Octile;IfAtMostOneObstacle;Yes;3847;1320;11,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;80;Genetic Algorithm;21;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;2713;1180;8,24264068711928;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;74;Genetic Algorithm;22;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;2727;1060;7,65685424949238;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;90;Genetic Algorithm;22;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;3183;1132;8;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;88;Genetic Algorithm;22;WithPattern;Octile;IfAtMostOneObstacle;Yes;2778;1136;10;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;91;Genetic Algorithm;22;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;2951;1195;11,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;84;Genetic Algorithm;23;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;3273;1173;20,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;290;Genetic Algorithm;23;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;13047;1701;18,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;150;Genetic Algorithm;23;WithPattern;Octile;IfAtMostOneObstacle;Yes;4534;1134;13,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;181;Genetic Algorithm;23;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;7003;1401;15,3137084989848;
