alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
Dijkstra;531;Euclidean;IfAtMostOneObstacle;Yes (113ms );113;844;21,8284271247462;
Dijkstra;531;Octile;IfAtMostOneObstacle;Yes (114ms );114;844;21,8284271247462;
Dijkstra;531;Chebyshev;IfAtMostOneObstacle;Yes (111ms );111;844;21,8284271247462;
A* (A Star);532;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;154;59,556349186104;
A* (A Star);532;Euclidean;IfAtMostOneObstacle;Yes (45ms );45;571;59,556349186104;
A* (A Star);532;Octile;IfAtMostOneObstacle;Yes (14ms );14;315;59,556349186104;
A* (A Star);532;Chebyshev;IfAtMostOneObstacle;Yes (79ms );79;738;59,556349186104;
Best First Search;532;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;147;66,1837661840735;
Best First Search;532;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;147;66,1837661840735;
Best First Search;532;Octile;IfAtMostOneObstacle;Yes (2ms );2;147;66,1837661840735;
Best First Search;532;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;140;60,7279220613578;
IDA* (IDA Star);532;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;60,7279220613578;
IDA* (IDA Star);532;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);532;Octile;IfAtMostOneObstacle;Yes (69ms );69;0;61,7695526217004;
IDA* (IDA Star);532;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;532;Manhattan;IfAtMostOneObstacle;Yes (997ms );997;2560;59,556349186104;
Dijkstra;532;Euclidean;IfAtMostOneObstacle;Yes (1001ms );1001;2560;59,556349186104;
Dijkstra;532;Octile;IfAtMostOneObstacle;Yes (995ms );995;2560;59,556349186104;
Dijkstra;532;Chebyshev;IfAtMostOneObstacle;Yes (995ms );995;2560;59,556349186104;
A* (A Star);533;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;79;29,7279220613579;
A* (A Star);533;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;198;28,8994949366117;
A* (A Star);533;Octile;IfAtMostOneObstacle;Yes (4ms );4;178;28,8994949366117;
A* (A Star);533;Chebyshev;IfAtMostOneObstacle;Yes (9ms );9;265;28,8994949366117;
Best First Search;533;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;74;31,3847763108502;
Best First Search;533;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;75;31,3847763108502;
Best First Search;533;Octile;IfAtMostOneObstacle;Yes (0ms );0;75;31,3847763108502;
Best First Search;533;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;65;28,8994949366117;
IDA* (IDA Star);533;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;28,8994949366117;
IDA* (IDA Star);533;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);533;Octile;IfAtMostOneObstacle;Yes (23ms );23;0;28,8994949366117;
IDA* (IDA Star);533;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;533;Manhattan;IfAtMostOneObstacle;Yes (281ms );281;1309;28,8994949366117;
Dijkstra;533;Euclidean;IfAtMostOneObstacle;Yes (285ms );285;1309;28,8994949366117;
Dijkstra;533;Octile;IfAtMostOneObstacle;Yes (283ms );283;1309;28,8994949366117;
Dijkstra;533;Chebyshev;IfAtMostOneObstacle;Yes (279ms );279;1309;28,8994949366117;
A* (A Star);534;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;151;59,5979797464466;
A* (A Star);534;Euclidean;IfAtMostOneObstacle;Yes (55ms );55;593;59,5979797464466;
A* (A Star);534;Octile;IfAtMostOneObstacle;Yes (23ms );23;408;59,5979797464466;
A* (A Star);534;Chebyshev;IfAtMostOneObstacle;Yes (120ms );120;850;59,5979797464466;
Best First Search;534;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;147;60,4264068711928;
Best First Search;534;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;153;60,4264068711928;
Best First Search;534;Octile;IfAtMostOneObstacle;Yes (2ms );2;153;60,4264068711928;
Best First Search;534;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;143;59,5979797464466;
IDA* (IDA Star);534;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;59,5979797464466;
IDA* (IDA Star);534;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);534;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);534;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;534;Manhattan;IfAtMostOneObstacle;Yes (1957ms );1957;3275;59,5979797464466;
Dijkstra;534;Euclidean;IfAtMostOneObstacle;Yes (1946ms );1946;3275;59,5979797464466;
Dijkstra;534;Octile;IfAtMostOneObstacle;Yes (1943ms );1943;3275;59,5979797464466;
Dijkstra;534;Chebyshev;IfAtMostOneObstacle;Yes (1956ms );1956;3275;59,5979797464466;
A* (A Star);535;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;132;38,2426406871193;
A* (A Star);535;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;137;38,2426406871193;
A* (A Star);535;Octile;IfAtMostOneObstacle;Yes (1ms );1;122;38,2426406871193;
A* (A Star);535;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;145;38,2426406871193;
Best First Search;535;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;143;50,4264068711928;
Best First Search;535;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;136;59,4974746830583;
Best First Search;535;Octile;IfAtMostOneObstacle;Yes (1ms );1;136;59,4974746830583;
Best First Search;535;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;99;41,0710678118655;
IDA* (IDA Star);535;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;41,4852813742386;
IDA* (IDA Star);535;Euclidean;IfAtMostOneObstacle;Yes (47ms );47;0;41,0710678118655;
IDA* (IDA Star);535;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;41,0710678118655;
IDA* (IDA Star);535;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;0;41,0710678118655;
Dijkstra;535;Manhattan;IfAtMostOneObstacle;Yes (1379ms );1379;2864;38,2426406871193;
Dijkstra;535;Euclidean;IfAtMostOneObstacle;Yes (1378ms );1378;2864;38,2426406871193;
Dijkstra;535;Octile;IfAtMostOneObstacle;Yes (1379ms );1379;2864;38,2426406871193;
Dijkstra;535;Chebyshev;IfAtMostOneObstacle;Yes (1382ms );1382;2864;38,2426406871193;
A* (A Star);536;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;135;48,2132034355964;
A* (A Star);536;Euclidean;IfAtMostOneObstacle;Yes (26ms );26;429;47,6274169979695;
A* (A Star);536;Octile;IfAtMostOneObstacle;Yes (6ms );6;229;47,6274169979695;
A* (A Star);536;Chebyshev;IfAtMostOneObstacle;Yes (61ms );61;643;47,6274169979695;
Best First Search;536;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;135;52,3553390593274;
Best First Search;536;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;136;52,9411254969543;
Best First Search;536;Octile;IfAtMostOneObstacle;Yes (1ms );1;136;52,9411254969543;
Best First Search;536;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;127;49,3847763108502;
IDA* (IDA Star);536;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;49,3847763108502;
IDA* (IDA Star);536;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);536;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;49,3847763108502;
IDA* (IDA Star);536;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;536;Manhattan;IfAtMostOneObstacle;Yes (2108ms );2108;3466;47,6274169979695;
Dijkstra;536;Euclidean;IfAtMostOneObstacle;Yes (2108ms );2108;3466;47,6274169979695;
Dijkstra;536;Octile;IfAtMostOneObstacle;Yes (2106ms );2106;3466;47,6274169979695;
Dijkstra;536;Chebyshev;IfAtMostOneObstacle;Yes (2109ms );2109;3466;47,6274169979695;
A* (A Star);537;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;132;45,4558441227157;
A* (A Star);537;Euclidean;IfAtMostOneObstacle;Yes (18ms );18;363;45,4558441227157;
A* (A Star);537;Octile;IfAtMostOneObstacle;Yes (13ms );13;306;45,4558441227157;
A* (A Star);537;Chebyshev;IfAtMostOneObstacle;Yes (48ms );48;562;45,4558441227157;
Best First Search;537;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;129;48,7695526217005;
Best First Search;537;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;129;48,7695526217005;
Best First Search;537;Octile;IfAtMostOneObstacle;Yes (1ms );1;129;48,7695526217005;
Best First Search;537;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;120;47,2132034355964;
IDA* (IDA Star);537;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;47,2132034355964;
IDA* (IDA Star);537;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);537;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;47,2132034355964;
IDA* (IDA Star);537;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;537;Manhattan;IfAtMostOneObstacle;Yes (2203ms );2203;3547;45,4558441227157;
Dijkstra;537;Euclidean;IfAtMostOneObstacle;Yes (2201ms );2201;3547;45,4558441227157;
Dijkstra;537;Octile;IfAtMostOneObstacle;Yes (2197ms );2197;3547;45,4558441227157;
Dijkstra;537;Chebyshev;IfAtMostOneObstacle;Yes (2198ms );2198;3547;45,4558441227157;
A* (A Star);538;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;73;29,3137084989848;
A* (A Star);538;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;156;28,142135623731;
A* (A Star);538;Octile;IfAtMostOneObstacle;Yes (2ms );2;127;28,142135623731;
A* (A Star);538;Chebyshev;IfAtMostOneObstacle;Yes (7ms );7;224;28,142135623731;
Best First Search;538;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;73;29,3137084989848;
Best First Search;538;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;71;29,7989898732233;
Best First Search;538;Octile;IfAtMostOneObstacle;Yes (0ms );0;71;29,7989898732233;
Best First Search;538;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;70;29,8994949366117;
IDA* (IDA Star);538;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;29,8994949366117;
IDA* (IDA Star);538;Euclidean;IfAtMostOneObstacle;Yes (1854ms );1854;0;30,3137084989848;
IDA* (IDA Star);538;Octile;IfAtMostOneObstacle;Yes (4ms );4;0;30,3137084989848;
IDA* (IDA Star);538;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;538;Manhattan;IfAtMostOneObstacle;Yes (277ms );277;1297;28,142135623731;
Dijkstra;538;Euclidean;IfAtMostOneObstacle;Yes (274ms );274;1297;28,142135623731;
Dijkstra;538;Octile;IfAtMostOneObstacle;Yes (275ms );275;1297;28,142135623731;
Dijkstra;538;Chebyshev;IfAtMostOneObstacle;Yes (278ms );278;1297;28,142135623731;
A* (A Star);539;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;243;94,8528137423856;
A* (A Star);539;Euclidean;IfAtMostOneObstacle;Yes (80ms );80;748;94,8528137423856;
A* (A Star);539;Octile;IfAtMostOneObstacle;Yes (8ms );8;309;94,8528137423856;
A* (A Star);539;Chebyshev;IfAtMostOneObstacle;Yes (705ms );705;2026;94,8528137423856;
Best First Search;539;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;243;94,8528137423856;
Best First Search;539;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;243;94,8528137423856;
Best First Search;539;Octile;IfAtMostOneObstacle;Yes (5ms );5;243;94,8528137423856;
Best First Search;539;Chebyshev;IfAtMostOneObstacle;Yes (5ms );5;243;95,6812408671318;
IDA* (IDA Star);539;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;0;95,6812408671318;
IDA* (IDA Star);539;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);539;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;95,6812408671318;
IDA* (IDA Star);539;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;539;Manhattan;IfAtMostOneObstacle;Yes (8402ms );8402;6530;94,8528137423856;
Dijkstra;539;Euclidean;IfAtMostOneObstacle;Yes (8377ms );8377;6530;94,8528137423856;
Dijkstra;539;Octile;IfAtMostOneObstacle;Yes (8379ms );8379;6530;94,8528137423856;
Dijkstra;539;Chebyshev;IfAtMostOneObstacle;Yes (8367ms );8367;6530;94,8528137423856;
A* (A Star);540;Manhattan;IfAtMostOneObstacle;Yes (77ms );77;684;77,4264068711928;
A* (A Star);540;Euclidean;IfAtMostOneObstacle;Yes (350ms );350;1412;77,4264068711928;
A* (A Star);540;Octile;IfAtMostOneObstacle;Yes (199ms );199;1079;77,4264068711928;
A* (A Star);540;Chebyshev;IfAtMostOneObstacle;Yes (685ms );685;1970;77,4264068711928;
Best First Search;540;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;181;77,4264068711928;
Best First Search;540;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;181;77,4264068711928;
Best First Search;540;Octile;IfAtMostOneObstacle;Yes (3ms );3;181;77,4264068711928;
Best First Search;540;Chebyshev;IfAtMostOneObstacle;Yes (4ms );4;193;78,0121933088197;
IDA* (IDA Star);540;Manhattan;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);540;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);540;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);540;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;540;Manhattan;IfAtMostOneObstacle;Yes (5360ms );5360;5186;77,4264068711928;
Dijkstra;540;Euclidean;IfAtMostOneObstacle;Yes (5350ms );5350;5186;77,4264068711928;
Dijkstra;540;Octile;IfAtMostOneObstacle;Yes (5348ms );5348;5186;77,4264068711928;
Dijkstra;540;Chebyshev;IfAtMostOneObstacle;Yes (5358ms );5358;5186;77,4264068711928;
A* (A Star);541;Manhattan;IfAtMostOneObstacle;Yes (61ms );61;662;74,7695526217004;
A* (A Star);541;Euclidean;IfAtMostOneObstacle;Yes (204ms );204;1154;74,7695526217004;
A* (A Star);541;Octile;IfAtMostOneObstacle;Yes (153ms );153;1012;74,7695526217004;
A* (A Star);541;Chebyshev;IfAtMostOneObstacle;Yes (324ms );324;1429;74,7695526217004;
Best First Search;541;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;224;83,8822509939085;
Best First Search;541;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;191;85,8822509939085;
Best First Search;541;Octile;IfAtMostOneObstacle;Yes (3ms );3;192;85,8822509939085;
Best First Search;541;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;165;76,1837661840735;
IDA* (IDA Star);541;Manhattan;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);541;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);541;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);541;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;541;Manhattan;IfAtMostOneObstacle;Yes (3318ms );3318;4396;74,7695526217004;
Dijkstra;541;Euclidean;IfAtMostOneObstacle;Yes (3308ms );3308;4396;74,7695526217004;
Dijkstra;541;Octile;IfAtMostOneObstacle;Yes (3312ms );3312;4396;74,7695526217004;
Dijkstra;541;Chebyshev;IfAtMostOneObstacle;Yes (3313ms );3313;4396;74,7695526217004;
A* (A Star);542;Manhattan;IfAtMostOneObstacle;Yes (7ms );7;236;77,4142135623731;
A* (A Star);542;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;236;77,4142135623731;
A* (A Star);542;Octile;IfAtMostOneObstacle;Yes (7ms );7;236;77,4142135623731;
A* (A Star);542;Chebyshev;IfAtMostOneObstacle;Yes (10ms );10;298;77,4142135623731;
Best First Search;542;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;236;89,8406204335659;
Best First Search;542;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;236;89,8406204335659;
Best First Search;542;Octile;IfAtMostOneObstacle;Yes (6ms );6;236;89,8406204335659;
Best First Search;542;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;173;77,4142135623731;
IDA* (IDA Star);542;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;77,4142135623731;
IDA* (IDA Star);542;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;0;77,4142135623731;
IDA* (IDA Star);542;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;77,4142135623731;
IDA* (IDA Star);542;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;0;77,4142135623731;
Dijkstra;542;Manhattan;IfAtMostOneObstacle;Yes (7921ms );7921;6251;77,4142135623731;
Dijkstra;542;Euclidean;IfAtMostOneObstacle;Yes (7936ms );7936;6251;77,4142135623731;
Dijkstra;542;Octile;IfAtMostOneObstacle;Yes (7930ms );7930;6251;77,4142135623731;
Dijkstra;542;Chebyshev;IfAtMostOneObstacle;Yes (7996ms );7996;6251;77,4142135623731;
A* (A Star);543;Manhattan;IfAtMostOneObstacle;Yes (8ms );8;219;54,9411254969543;
A* (A Star);543;Euclidean;IfAtMostOneObstacle;Yes (58ms );58;627;54,3553390593273;
A* (A Star);543;Octile;IfAtMostOneObstacle;Yes (45ms );45;554;54,3553390593273;
A* (A Star);543;Chebyshev;IfAtMostOneObstacle;Yes (108ms );108;844;54,3553390593273;
Best First Search;543;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;187;75,2253967444161;
Best First Search;543;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;148;62,4974746830583;
Best First Search;543;Octile;IfAtMostOneObstacle;Yes (2ms );2;148;58,254833995939;
Best First Search;543;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;141;56,698484809835;
IDA* (IDA Star);543;Manhattan;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);543;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);543;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);543;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;543;Manhattan;IfAtMostOneObstacle;Yes (2297ms );2297;3631;54,3553390593273;
Dijkstra;543;Euclidean;IfAtMostOneObstacle;Yes (2292ms );2292;3631;54,3553390593273;
Dijkstra;543;Octile;IfAtMostOneObstacle;Yes (2272ms );2272;3631;54,3553390593273;
Dijkstra;543;Chebyshev;IfAtMostOneObstacle;Yes (2288ms );2288;3631;54,3553390593273;
A* (A Star);544;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;222;67,8994949366117;
A* (A Star);544;Euclidean;IfAtMostOneObstacle;Yes (39ms );39;533;67,8994949366116;
A* (A Star);544;Octile;IfAtMostOneObstacle;Yes (9ms );9;282;67,8994949366116;
A* (A Star);544;Chebyshev;IfAtMostOneObstacle;Yes (74ms );74;696;67,8994949366116;
Best First Search;544;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;200;86,1248916810278;
Best First Search;544;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;200;86,1248916810278;
Best First Search;544;Octile;IfAtMostOneObstacle;Yes (3ms );3;200;86,1248916810278;
Best First Search;544;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;169;68,4852813742386;
IDA* (IDA Star);544;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;76,6396103067892;
IDA* (IDA Star);544;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);544;Octile;IfAtMostOneObstacle;Yes (1ms );1;0;68,4852813742386;
IDA* (IDA Star);544;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;544;Manhattan;IfAtMostOneObstacle;Yes (4127ms );4127;4816;67,8994949366116;
Dijkstra;544;Euclidean;IfAtMostOneObstacle;Yes (4123ms );4123;4816;67,8994949366116;
Dijkstra;544;Octile;IfAtMostOneObstacle;Yes (4113ms );4113;4816;67,8994949366116;
Dijkstra;544;Chebyshev;IfAtMostOneObstacle;Yes (4125ms );4125;4816;67,8994949366116;
A* (A Star);545;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;188;65,6568542494924;
A* (A Star);545;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;187;65,6568542494924;
A* (A Star);545;Octile;IfAtMostOneObstacle;Yes (5ms );5;187;65,6568542494924;
A* (A Star);545;Chebyshev;IfAtMostOneObstacle;Yes (7ms );7;223;65,6568542494924;
Best First Search;545;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;185;75,5979797464466;
Best First Search;545;Euclidean;IfAtMostOneObstacle;Yes (4ms );4;185;75,5979797464466;
Best First Search;545;Octile;IfAtMostOneObstacle;Yes (3ms );3;185;75,5979797464466;
Best First Search;545;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;148;66,2426406871193;
IDA* (IDA Star);545;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;66,2426406871193;
IDA* (IDA Star);545;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;0;66,2426406871193;
IDA* (IDA Star);545;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;66,2426406871193;
IDA* (IDA Star);545;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;0;66,2426406871193;
Dijkstra;545;Manhattan;IfAtMostOneObstacle;Yes (2918ms );2918;3975;65,6568542494924;
Dijkstra;545;Euclidean;IfAtMostOneObstacle;Yes (2930ms );2930;3975;65,6568542494924;
Dijkstra;545;Octile;IfAtMostOneObstacle;Yes (2927ms );2927;3975;65,6568542494924;
Dijkstra;545;Chebyshev;IfAtMostOneObstacle;Yes (2917ms );2917;3975;65,6568542494924;
A* (A Star);546;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;215;95,7695526217005;
A* (A Star);546;Euclidean;IfAtMostOneObstacle;Yes (447ms );447;1681;95,7695526217004;
A* (A Star);546;Octile;IfAtMostOneObstacle;Yes (281ms );281;1343;95,7695526217004;
A* (A Star);546;Chebyshev;IfAtMostOneObstacle;Yes (717ms );717;2069;95,7695526217004;
Best First Search;546;Manhattan;IfAtMostOneObstacle;Yes (5ms );5;215;95,7695526217005;
Best First Search;546;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;215;95,7695526217005;
Best First Search;546;Octile;IfAtMostOneObstacle;Yes (5ms );5;215;95,7695526217005;
Best First Search;546;Chebyshev;IfAtMostOneObstacle;Yes (4ms );4;215;95,7695526217004;
IDA* (IDA Star);546;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;95,7695526217004;
IDA* (IDA Star);546;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);546;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);546;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;546;Manhattan;IfAtMostOneObstacle;Yes (5445ms );5445;5385;95,7695526217004;
Dijkstra;546;Euclidean;IfAtMostOneObstacle;Yes (5440ms );5440;5385;95,7695526217004;
Dijkstra;546;Octile;IfAtMostOneObstacle;Yes (5471ms );5471;5385;95,7695526217004;
Dijkstra;546;Chebyshev;IfAtMostOneObstacle;Yes (5433ms );5433;5385;95,7695526217004;
A* (A Star);547;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;92;33,2132034355964;
A* (A Star);547;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;231;33,2132034355964;
A* (A Star);547;Octile;IfAtMostOneObstacle;Yes (5ms );5;196;33,2132034355964;
A* (A Star);547;Chebyshev;IfAtMostOneObstacle;Yes (18ms );18;357;33,2132034355964;
Best First Search;547;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;104;42,7279220613579;
Best First Search;547;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;87;33,2132034355964;
Best First Search;547;Octile;IfAtMostOneObstacle;Yes (0ms );0;90;33,2132034355964;
Best First Search;547;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;95;34,0416305603426;
IDA* (IDA Star);547;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;34,7279220613579;
IDA* (IDA Star);547;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);547;Octile;IfAtMostOneObstacle;Yes (209ms );209;0;34,0416305603426;
IDA* (IDA Star);547;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;547;Manhattan;IfAtMostOneObstacle;Yes (707ms );707;2028;33,2132034355964;
Dijkstra;547;Euclidean;IfAtMostOneObstacle;Yes (711ms );711;2028;33,2132034355964;
Dijkstra;547;Octile;IfAtMostOneObstacle;Yes (712ms );712;2028;33,2132034355964;
Dijkstra;547;Chebyshev;IfAtMostOneObstacle;Yes (714ms );714;2028;33,2132034355964;
A* (A Star);548;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;220;67,8406204335659;
A* (A Star);548;Euclidean;IfAtMostOneObstacle;Yes (109ms );109;876;67,254833995939;
A* (A Star);548;Octile;IfAtMostOneObstacle;Yes (75ms );75;728;67,254833995939;
A* (A Star);548;Chebyshev;IfAtMostOneObstacle;Yes (233ms );233;1259;67,254833995939;
Best First Search;548;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;185;72,5685424949237;
Best First Search;548;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;189;75,3969696196699;
Best First Search;548;Octile;IfAtMostOneObstacle;Yes (4ms );4;187;72,5685424949237;
Best First Search;548;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;183;79,254833995939;
IDA* (IDA Star);548;Manhattan;IfAtMostOneObstacle;Yes (477ms );477;0;79,254833995939;
IDA* (IDA Star);548;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);548;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);548;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;548;Manhattan;IfAtMostOneObstacle;Yes (1579ms );1579;3147;67,254833995939;
Dijkstra;548;Euclidean;IfAtMostOneObstacle;Yes (1591ms );1591;3147;67,254833995939;
Dijkstra;548;Octile;IfAtMostOneObstacle;Yes (1602ms );1602;3147;67,254833995939;
Dijkstra;548;Chebyshev;IfAtMostOneObstacle;Yes (1583ms );1583;3147;67,254833995939;
A* (A Star);549;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;54;19,9705627484771;
A* (A Star);549;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;65;19,9705627484771;
A* (A Star);549;Octile;IfAtMostOneObstacle;Yes (0ms );0;60;19,9705627484771;
A* (A Star);549;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;120;19,9705627484771;
Best First Search;549;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;62;24,2132034355964;
Best First Search;549;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;53;20,7989898732233;
Best First Search;549;Octile;IfAtMostOneObstacle;Yes (0ms );0;53;20,7989898732233;
Best First Search;549;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;56;21,142135623731;
IDA* (IDA Star);549;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;21,142135623731;
IDA* (IDA Star);549;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;0;21,142135623731;
IDA* (IDA Star);549;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;21,142135623731;
