Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;7;File;Manhattan;IfAtMostOneObstacle;Yes;1;1742;92,9827560572968;
Best First Search;7;File;Euclidean;IfAtMostOneObstacle;Yes;1;1742;92,9827560572968;
Best First Search;7;File;Octile;IfAtMostOneObstacle;Yes;1;1742;92,9827560572968;
Best First Search;7;File;Chebyshev;IfAtMostOneObstacle;Yes;1;1742;86,3553390593273;
Dijkstra;7;File;Manhattan;IfAtMostOneObstacle;Yes;889;5617;86,3553390593273;
Dijkstra;7;File;Euclidean;IfAtMostOneObstacle;Yes;888;5617;86,3553390593273;
Dijkstra;7;File;Octile;IfAtMostOneObstacle;Yes;890;5617;86,3553390593273;
Dijkstra;7;File;Chebyshev;IfAtMostOneObstacle;Yes;957;5617;86,3553390593273;
A* (A Star);8;File;Manhattan;IfAtMostOneObstacle;Yes;2;199;32,4852813742386;
A* (A Star);8;File;Euclidean;IfAtMostOneObstacle;Yes;3;301;32,4852813742386;
A* (A Star);8;File;Octile;IfAtMostOneObstacle;Yes;3;301;32,4852813742386;
A* (A Star);8;File;Chebyshev;IfAtMostOneObstacle;Yes;4;349;32,4852813742386;
Best First Search;8;File;Manhattan;IfAtMostOneObstacle;Yes;0;349;41,9411254969543;
Best First Search;8;File;Euclidean;IfAtMostOneObstacle;Yes;0;349;39,1126983722081;
Best First Search;8;File;Octile;IfAtMostOneObstacle;Yes;0;349;39,1126983722081;
Best First Search;8;File;Chebyshev;IfAtMostOneObstacle;Yes;0;349;32,4852813742386;
Dijkstra;8;File;Manhattan;IfAtMostOneObstacle;Yes;24;900;32,4852813742386;
Dijkstra;8;File;Euclidean;IfAtMostOneObstacle;Yes;22;900;32,4852813742386;
Dijkstra;8;File;Octile;IfAtMostOneObstacle;Yes;24;900;32,4852813742386;
Dijkstra;8;File;Chebyshev;IfAtMostOneObstacle;Yes;23;900;32,4852813742386;
A* (A Star);9;File;Manhattan;IfAtMostOneObstacle;Yes;2;264;103,426406871193;
A* (A Star);9;File;Euclidean;IfAtMostOneObstacle;Yes;90;1635;99,3259018078044;
A* (A Star);9;File;Octile;IfAtMostOneObstacle;Yes;33;1635;99,3259018078044;
A* (A Star);9;File;Chebyshev;IfAtMostOneObstacle;Yes;213;2607;99,3259018078044;
Best First Search;9;File;Manhattan;IfAtMostOneObstacle;Yes;2;2607;103,426406871193;
Best First Search;9;File;Euclidean;IfAtMostOneObstacle;Yes;2;2607;105,124891681028;
Best First Search;9;File;Octile;IfAtMostOneObstacle;Yes;2;2607;105,124891681028;
Best First Search;9;File;Chebyshev;IfAtMostOneObstacle;Yes;2;2607;104,01219330882;
Dijkstra;9;File;Manhattan;IfAtMostOneObstacle;Yes;1503;7334;99,3259018078044;
Dijkstra;9;File;Euclidean;IfAtMostOneObstacle;Yes;1499;7334;99,3259018078044;
Dijkstra;9;File;Octile;IfAtMostOneObstacle;Yes;1535;7334;99,3259018078044;
Dijkstra;9;File;Chebyshev;IfAtMostOneObstacle;Yes;1581;7334;99,3259018078044;
A* (A Star);10;File;Manhattan;IfAtMostOneObstacle;Yes;4;285;95,2426406871193;
A* (A Star);10;File;Euclidean;IfAtMostOneObstacle;Yes;2;285;95,2426406871193;
A* (A Star);10;File;Octile;IfAtMostOneObstacle;Yes;3;286;95,2426406871193;
A* (A Star);10;File;Chebyshev;IfAtMostOneObstacle;Yes;3;286;95,2426406871193;
Best First Search;10;File;Manhattan;IfAtMostOneObstacle;Yes;2;286;110,154328932551;
Best First Search;10;File;Euclidean;IfAtMostOneObstacle;Yes;2;286;110,154328932551;
Best First Search;10;File;Octile;IfAtMostOneObstacle;Yes;3;286;110,154328932551;
Best First Search;10;File;Chebyshev;IfAtMostOneObstacle;Yes;2;286;95,2426406871193;
Dijkstra;10;File;Manhattan;IfAtMostOneObstacle;Yes;1214;6346;95,2426406871193;
Dijkstra;10;File;Euclidean;IfAtMostOneObstacle;Yes;1225;6346;95,2426406871193;
Dijkstra;10;File;Octile;IfAtMostOneObstacle;Yes;1213;6346;95,2426406871193;
Dijkstra;10;File;Chebyshev;IfAtMostOneObstacle;Yes;1250;6346;95,2426406871193;
A* (A Star);11;File;Manhattan;IfAtMostOneObstacle;Yes;1;204;80,6274169979695;
A* (A Star);11;File;Euclidean;IfAtMostOneObstacle;Yes;51;1180;80,6274169979695;
A* (A Star);11;File;Octile;IfAtMostOneObstacle;Yes;34;1180;80,6274169979695;
