Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
IDA* (IDA Star);7;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);7;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);7;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;7;Random;Manhattan;OnlyWhenNoObstacles;Yes;988;6480;132,355339059327;
Dijkstra;7;Random;Euclidean;OnlyWhenNoObstacles;Yes;986;6480;132,355339059327;
Dijkstra;7;Random;Octile;OnlyWhenNoObstacles;Yes;988;6480;132,355339059327;
Dijkstra;7;Random;Chebyshev;OnlyWhenNoObstacles;Yes;987;6480;132,355339059327;
A* (A Star);8;Random;Manhattan;OnlyWhenNoObstacles;Yes;15;681;73,4558441227157;
A* (A Star);8;Random;Euclidean;OnlyWhenNoObstacles;Yes;35;1102;72,8700576850888;
A* (A Star);8;Random;Octile;OnlyWhenNoObstacles;Yes;28;999;72,8700576850888;
A* (A Star);8;Random;Chebyshev;OnlyWhenNoObstacles;Yes;48;1327;72,8700576850888;
Best First Search;8;Random;Manhattan;OnlyWhenNoObstacles;Yes;1;215;90,8700576850888;
Best First Search;8;Random;Euclidean;OnlyWhenNoObstacles;Yes;1;198;84,8700576850888;
Best First Search;8;Random;Octile;OnlyWhenNoObstacles;Yes;1;201;84,8700576850888;
Best First Search;8;Random;Chebyshev;OnlyWhenNoObstacles;Yes;1;226;94,9705627484771;
IDA* (IDA Star);8;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);8;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);8;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);8;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;8;Random;Manhattan;OnlyWhenNoObstacles;Yes;242;3168;72,8700576850888;
Dijkstra;8;Random;Euclidean;OnlyWhenNoObstacles;Yes;242;3168;72,8700576850888;
Dijkstra;8;Random;Octile;OnlyWhenNoObstacles;Yes;245;3168;72,8700576850888;
